Topology,car_cache,dynamo_stream,dynamo_ondemand,dynamo_writerate,dynamo_peakcapacity,dynamo_peaktime,dynamo_readrate,sqs_queue_size,sqs_timeout,fargate_vcpus,fargate_memorylevel,latency,cost,reliability,scalability
2.1,10,0,0,2000,3,0.7,5250,38,5,4,3,0,1.3397,0,2.6025e-05
2.1,4,0,0,3700,3,0.6,7950,15,8,2,2,0.0001536,1.1321,0,4.2055e-05
2.1,7,1,0,8350,4,0.6,6850,111,1,2,3,0.00046585,3.721,0,3.1631e-05
2.1,3,0,0,8400,9,0.2,3300,26,6,2,2,0.0024624,1.9014,0,4.9502e-05
2.1,4,1,1,4750,2,1,6500,416,10,4,1,,1.5439,0,
2.1,10,0,1,1000,6,0,2250,614,3,4,1,0.00050094,1.4432,0,0.00013108
2.1,8,0,0,6500,5,0.4,6900,31,3,2,3,0.0009216,3.2019,0,2.8811e-05
2.1,9,1,1,8550,2,0.1,1050,10,1,8,2,0,1.4112,0,0.00012802
2.1,8,1,1,7150,8,0.5,1750,49,4,2,1,0.0014021,1.42,0,0.00012915
2.1,5,0,0,8100,7,0.7,2150,101,5,8,3,0,5.6492,0,3.5694e-05
2.1,5,0,1,5800,6,1,9050,33,2,2,1,0.0025023,1.549,0,0.00014102
2.1,1,0,1,9900,2,0.7,3650,56,3,4,3,0.00031006,2.4925,0,0.00022759
2.1,2,1,1,950,6,0.8,3400,129,6,4,3,0.00011738,1.8658,0,0.00016954
2.1,10,1,0,7950,3,0.2,3350,585,1,2,1,0.00086975,1.6612,0,2.6353e-05
2.1,6,0,1,2550,4,0.1,2750,68,1,4,2,0.0002016,1.5209,0,0.00013812
2.1,10,1,1,8050,10,0.5,8150,436,1,2,1,0.00086975,1.3903,0,0.00012635
2.1,5,0,1,9500,4,0.3,4900,16,6,6,1,0.000864,1.5498,0,0.00014083
2.1,10,0,1,4400,8,0.6,3400,35,10,4,3,0,1.4436,0,0.00013103
2.1,9,1,1,9800,7,0.2,8200,505,6,2,1,0.0016042,1.4088,0,0.00012818
2.1,8,0,1,6400,7,0.6,4950,481,1,6,3,0,1.4733,0,0.00013366
2.1,8,1,0,8750,2,0.5,9500,87,6,6,2,0,1.7297,0,2.8956e-05
2.1,2,1,1,5200,10,0.8,9450,359,7,12,2,0,1.8671,0,0.00016947
2.1,3,1,0,7500,10,0.3,6850,326,6,2,2,0.00022308,2.4321,0,4.9876e-05
2.1,5,1,0,6100,10,0.6,600,49,3,2,3,0.0003253,5.3293,0,3.6089e-05
2.1,6,1,0,9600,7,0.6,7000,72,6,2,1,0.0011232,6.6876,0,3.3655e-05
2.1,2,1,0,4100,10,0.6,8050,12,9,2,1,0.0013398,2.0939,0,6.973e-05
2.1,3,0,0,3450,2,1,7450,614,7,12,2,0,0.94487,0,4.908e-05
2.1,6,0,0,8150,4,0.2,7300,62,4,4,3,0,1.5839,0,3.3102e-05
2.1,2,1,0,2200,9,0.6,6400,17,1,10,1,0.0007104,1.404,0,6.9748e-05
2.1,4,0,1,4850,10,1,5650,190,10,2,1,,1.5942,0,
2.1,7,1,1,9850,3,0.4,4250,310,10,2,1,,1.4352,0,
2.1,3,1,1,8000,7,0.3,8300,17,5,6,2,0.0003456,1.6503,0,0.00014987
2.1,10,0,0,5600,1,0.5,9600,295,3,4,1,0.00050094,0.66905,0,2.6084e-05
2.1,1,1,0,8900,4,0.1,1200,30,4,2,1,0.0066893,1.4381,0,0.0001196
2.1,6,0,0,4250,7,0.4,2300,342,8,8,1,0,2.3556,0,3.3093e-05
2.1,7,0,0,8700,3,0.7,2200,243,3,2,1,0.00073684,3.2546,0,3.1439e-05
2.1,7,0,1,4350,9,1,5100,23,9,6,1,0.0008064,1.5022,0,0.00013645
2.1,4,0,0,4350,1,0.1,1250,377,6,14,3,0,0.6818,0,5.2886e-05
2.1,7,0,0,4500,9,0,8850,17,10,4,1,0.0016464,0.56101,0,3.1553e-05
2.1,4,1,0,8400,6,0.4,4750,87,8,6,2,0.00012009,2.6014,0,4.2466e-05
2.1,7,1,0,6800,3,0.6,6000,31,7,8,2,0,2.2716,0,3.1619e-05
2.1,5,1,0,9250,2,0.1,9650,711,6,6,2,0,0.7946,0,3.6013e-05
2.1,3,1,0,3350,7,0.3,4450,123,8,2,2,0.00034535,1.1291,0,4.9907e-05
2.1,4,0,1,7350,6,0.8,4150,458,6,2,2,6.6257e-05,1.6173,0,0.00014696
2.1,10,1,0,1550,10,0.9,6550,13,2,12,1,0,4.008,0,2.6279e-05
2.1,4,0,0,9150,9,0.4,1100,142,8,8,2,0,4.1164,0,4.1929e-05
2.1,9,1,1,7150,6,0,5250,190,6,2,3,0,1.4088,0,0.00012798
2.1,5,0,1,3600,7,0.3,5850,8,4,2,1,0.00012,1.5494,0,0.00014079
2.1,6,0,0,8750,1,0.7,1850,281,6,2,3,0.00048048,0.72203,0,3.315e-05
2.1,3,1,1,6950,6,0.6,1450,59,1,12,2,0,1.6516,0,0.00014976
2.1,6,1,0,8400,6,0.7,7000,557,3,14,1,0,5.7545,0,3.3413e-05
2.1,5,0,1,5050,1,0,6550,1000,10,2,2,,1.3361,0,
2.1,7,0,0,5000,1,0.3,2900,14,1,2,2,0.0003696,0.5844,0,3.1397e-05
2.1,4,0,0,5000,4,1,6100,505,4,2,2,0.00021088,2.4377,0,4.2e-05
2.1,8,0,0,2450,4,0.1,8800,27,6,2,1,0.0046848,0.65108,0,2.9291e-05
2.1,1,0,1,5650,8,0.3,8550,65,6,8,3,8.64e-05,2.44,0,0.00022169
2.1,10,1,1,2250,3,0.1,850,36,4,4,2,0,1.3905,0,0.00012624
2.1,5,1,1,8700,10,0.2,8500,255,3,6,2,0,1.4985,0,0.00013601
2.1,8,0,1,4300,10,0.6,2200,481,7,2,1,0.00012406,1.4718,0,0.00013371
2.1,5,1,1,4600,10,0.5,5700,232,3,2,2,0.00069399,1.4977,0,0.00013614
2.1,3,1,0,4350,6,0.7,3750,14,4,4,1,0.0001584,1.9447,0,5.0011e-05
2.1,2,0,1,1800,1,0.5,9700,11,4,2,3,0.0001056,1.9103,0,0.0001736
2.1,2,1,1,7850,8,0.2,7300,92,9,6,2,0.00011004,1.8668,0,0.00016956
2.1,3,1,1,1700,3,0,6350,436,9,4,1,7.722e-05,1.6495,0,0.00014984
2.1,6,1,1,6200,2,0.6,6800,23,2,2,3,0.0006912,1.4692,0,0.00013354
2.1,6,1,1,7650,5,0.8,2400,359,3,4,2,3.003e-05,1.4694,0,0.00013342
2.1,6,1,1,9800,10,0.5,950,181,1,2,2,0.00033736,1.4692,0,0.00013349
2.1,6,0,0,6800,2,0.3,900,17,8,2,3,0.0006912,0.99892,0,3.3204e-05
2.1,10,1,0,3300,9,0,6000,711,7,2,1,0.0010686,0.47767,0,2.6365e-05
2.1,9,1,0,2050,3,0.6,6400,54,9,2,3,0,1.0535,0,2.799e-05
2.1,10,1,0,950,8,0.2,4300,25,9,10,1,0,0.73046,0,2.624e-05
2.1,5,0,1,1650,7,1,7450,135,10,6,1,,1.5293,0,
2.1,2,1,1,2050,6,0.3,5900,21,6,2,1,0.0065614,1.8678,0,0.00017026
2.1,1,0,1,5300,10,0,8500,165,5,2,3,0.00018549,2.4387,0,0.00022172
2.1,4,0,0,7500,10,0.9,7700,268,2,8,3,0,8.0485,0,4.1913e-05
2.1,7,0,1,9850,10,1,7450,135,10,2,1,,1.4872,0,
2.1,5,0,0,2000,5,1,6950,614,1,14,1,0,1.8203,0,3.5613e-05
2.1,10,1,0,8350,9,0.1,8150,65,2,2,1,0.00096,2.6951,0,2.6378e-05
2.1,6,0,0,2700,7,0.5,5850,165,1,10,2,0,2.0338,0,3.308e-05
2.1,3,0,0,2850,3,0.1,6800,243,5,14,1,0.00015015,0.65716,0,4.9242e-05
2.1,9,1,0,6700,7,0.8,5150,342,7,4,1,0.00078624,9.0139,0,2.8088e-05
2.1,5,1,1,9650,2,0.9,7600,359,5,2,2,0.00062667,1.4976,0,0.00013615
2.1,9,0,0,850,8,0.4,5150,11,8,2,2,0.0008208,1.1653,0,2.7898e-05
2.1,9,1,0,4500,1,0.6,3650,36,6,2,2,0.00076577,0.53954,0,2.8093e-05
2.1,1,0,1,7400,5,0.7,500,22,8,6,2,0.0008208,2.5881,0,0.00023825
2.1,10,1,0,8600,5,1,3300,295,4,6,3,0,10.718,0,2.62061e-05
2.1,9,1,0,1250,5,0.9,5950,557,6,2,2,0.00076722,1.5427,0,2.8064e-05
2.1,3,0,0,7950,8,0.1,2600,359,2,14,3,0,1.1974,0,4.908e-05
2.1,1,1,1,5250,5,0.4,4500,8,10,4,2,8.16e-05,2.4079,0,0.00021885
2.1,2,1,1,4500,5,0.5,1600,36,6,2,2,0.0012505,1.8662,0,0.00016975
2.1,7,1,1,1850,8,0.8,9350,49,4,10,1,0,1.4507,0,0.0001316
2.1,6,1,0,4800,6,0.1,1950,1000,9,2,3,0.00050137,0.94873,0,3.3484e-05
2.1,9,0,1,4700,5,0.5,5050,200,10,10,3,,1.4516,0,
2.1,3,0,0,5350,8,0.4,6150,295,2,2,3,0.00021294,2.0237,0,4.917e-05
2.1,9,1,0,5200,4,0,2250,46,5,14,3,0,0.57843,0,2.8111e-05
2.1,1,0,0,3150,10,0.8,6150,101,8,4,1,0.0010519,2.0287,0,0.00011711
2.1,10,1,1,1250,4,0.8,9800,18,3,16,3,0,1.3953,0,0.00012625
2.1,2,1,0,9000,4,0.1,3600,173,5,2,1,0.0015054,1.0255,0,6.9693e-05
2.1,7,0,0,500,1,0.7,6700,220,6,6,1,0.0002807,0.49708,0,4.5451e-05
2.1,3,0,1,5200,10,0.9,6400,8,3,8,3,0,1.6988,0,0.00015413
2.1,5,0,0,1200,8,0.8,7900,823,9,2,3,0.00075722,1.7241,0,3.5723e-05
2.1,1,0,0,4700,6,0.9,7700,711,9,12,1,3.2006e-05,1.9815,0,0.00011694
2.1,5,1,1,4550,8,1,5350,12,10,6,1,0.000408,1.4993,0,0.00013617
2.1,8,0,0,9950,7,0.9,2750,17,7,4,1,0.0018432,13.4483,0,2.89559e-05
2.1,4,0,0,7050,8,0,5450,68,9,10,1,0.0001728,0.65639,0,4.2021e-05
2.1,6,1,0,4300,4,0.1,2000,12,10,4,1,0.000144,0.74062,0,3.3544e-05
2.1,6,0,0,6900,3,0.2,7200,49,6,2,1,0.0018619,1.1507,0,3.3403e-05
2.1,2,0,1,5350,9,1,1500,181,7,4,3,8.003e-05,1.9099,0,0.00017353
2.1,2,1,1,7400,8,0.8,750,436,8,6,3,0.00015435,1.8656,0,0.00016943
2.1,10,0,0,7200,2,0.7,5450,530,6,8,2,0,2.2894,0,2.6013e-05
2.1,1,1,0,6700,5,0.1,1050,30,7,2,3,0.0017616,1.422,0,0.00011895
2.1,7,1,0,6550,4,0,750,10,3,2,3,0.0003024,0.6103,0,3.1655e-05
2.1,4,1,1,3550,3,0.3,4450,481,6,4,1,6.1983e-05,1.5684,0,0.0001425
2.1,10,0,0,1050,1,0.4,2550,46,5,4,3,0,0.35969,0,2.6064e-05
2.1,3,1,1,4350,6,0.7,9450,585,3,4,1,0.00031532,1.6505,0,0.00014997
2.1,5,0,1,8100,9,0.5,4950,416,5,4,1,0.00050823,1.5483,0,0.00014072
2.1,6,0,1,8800,4,0.9,750,28,2,2,3,0.0006912,1.5205,0,0.0001382
2.1,2,1,0,8250,5,0.3,5700,42,8,2,2,0.0012505,1.432,0,6.9766e-05
2.1,4,1,1,2000,2,0.9,3200,190,10,10,1,,1.5447,0,
2.1,8,1,0,1450,4,0.7,1950,173,6,4,2,0,1.0895,0,2.8934e-05
2.1,4,0,1,3750,8,0.8,9500,9,2,14,3,0,1.6221,0,0.00014697
2.1,6,0,0,6600,2,0.7,7500,87,4,8,1,0.00018018,1.4822,0,3.3142e-05
2.1,5,0,1,4500,5,0.3,850,65,1,16,3,0,1.5532,0,0.00014064
2.1,7,1,1,9700,7,0.3,8700,101,7,12,1,0,1.451,0,0.00013162
2.1,2,1,1,4050,7,0.7,6500,23,5,6,3,0.0002304,1.8667,0,0.00016953
2.1,3,1,1,6450,6,0.5,5700,14,1,14,1,0.0001296,1.6523,0,0.00014986
2.1,10,0,0,6400,2,1,8050,359,9,2,3,0,2.6881,0,2.6014e-05
2.1,4,0,1,5400,6,0.9,4300,46,4,14,2,0,1.6207,0,0.00014696
2.1,1,0,1,6050,9,0,6400,42,1,2,1,0.0038703,2.4432,0,0.00022232
2.1,3,0,0,4500,2,0.7,7150,111,1,2,3,0.00032202,0.92836,0,4.9187e-05
2.1,6,1,0,4800,4,0.2,1050,17,7,6,2,0,1.0332,0,3.3448e-05
2.1,7,0,0,1100,6,0.8,9200,117,10,6,3,,1.6466,0,
2.1,9,1,1,1700,1,0,6650,1000,3,4,2,0,1.4094,0,0.00012797
2.1,5,0,0,8750,2,0.1,5000,111,2,2,1,0.00085797,0.82141,0,3.5833e-05
2.1,1,1,0,7100,10,1,4300,30,9,4,3,0.0008208,3.1933,0,0.00011884
2.1,10,0,1,9600,4,0.5,3400,9,4,12,3,0,1.447,0,0.00013107
2.1,9,1,0,6100,8,0.3,5000,14,7,2,1,0.0005616,3.9526,0,2.8136e-05
2.1,3,0,0,5800,9,1,8750,173,1,4,3,0.00016868,4.9853,0,4.9137e-05
2.1,7,0,0,8550,8,0.7,1700,21,8,2,3,0.0008064,9.3094,0,3.142e-05
2.1,4,0,0,6400,9,0.5,650,33,7,2,1,0.0025019,3.6109,0,4.2365e-05
2.1,6,0,1,4650,6,0.3,6950,44,10,2,1,0.0023423,1.5209,0,0.00013846
2.1,9,0,0,3850,9,0.6,1000,62,10,6,1,0,5.4101,0,2.7772e-05
2.1,8,0,1,3800,6,0.1,8650,8,5,8,3,0,1.4745,0,0.00013371
2.1,3,1,0,2650,10,0.2,4050,135,9,6,2,0.00028829,1.0085,0,4.9824e-05
2.1,10,1,1,2100,10,0.9,3800,505,9,2,2,0.00045085,1.3898,0,0.00012626
2.1,7,1,1,6250,5,0.7,1650,952,2,2,3,0.00038278,1.4489,0,0.00013162
2.1,10,1,1,8550,7,0.3,8550,79,8,2,1,0.00096,1.3902,0,0.00012638
2.1,4,1,1,9300,1,0.5,7700,13,1,16,2,0,1.5725,0,0.00014248
2.1,4,1,1,650,5,0.6,8800,436,5,2,3,3.6954e-05,1.5676,0,0.00014244
2.1,2,1,0,1550,2,0.9,8600,8,8,4,3,4.8e-05,0.93546,0,7.7401e-05
2.1,3,1,1,2100,4,0.9,5950,87,3,8,1,0.00016517,1.6511,0,0.00014991
2.1,2,1,1,3800,7,0,2450,952,10,2,1,,1.3359,0,
2.1,8,0,0,7950,10,0.5,7200,1000,3,12,3,0,9.3952,0,2.8663e-05
2.1,4,1,0,9050,4,0,3950,54,7,4,2,0.0002602,0.67455,0,4.2525e-05
2.1,6,0,1,5200,10,0.1,1000,677,5,10,3,0,1.5214,0,0.00013808
2.1,4,1,1,6800,9,0.3,6950,10,9,10,2,0,1.5707,0,0.00014246
2.1,5,0,1,4350,8,0.7,2850,585,7,12,2,0,1.5501,0,0.00014061
2.1,9,0,0,9500,10,0,900,210,3,2,2,0.00082368,0.88786,0,2.7847e-05
2.1,8,0,1,6150,8,0.7,5150,200,1,2,1,0.0009001,1.4722,0,0.00013383
2.1,6,0,1,2150,8,0.9,3750,79,2,4,1,0.0005184,1.5212,0,0.00013822
2.1,7,1,0,2400,8,1,9250,200,5,16,3,0,3.845,0,3.1654e-05
2.1,2,0,1,500,9,0.4,1900,117,3,16,2,0,1.9129,0,0.00017342
2.1,9,0,0,3600,5,0.4,2700,23,2,10,1,0,2.0826,0,2.7787e-05
2.1,3,0,1,4700,9,0,3400,243,10,2,3,,1.6644,0,
2.1,4,1,1,2000,1,0.3,4450,46,4,2,3,0.00062047,1.5683,0,0.00014256
2.1,5,0,1,8450,8,1,7400,79,7,6,3,0,1.5493,0,0.00014066
2.1,10,1,0,2750,5,0.1,1850,557,1,2,3,0,0.76429,0,2.6213e-05
2.1,4,0,0,8850,7,1,1700,458,5,6,1,3.6954e-05,6.8985,0,4.197e-05
2.1,2,0,1,1300,9,0.7,2350,40,1,14,2,0,1.9123,0,0.00017343
2.1,7,0,0,4500,3,0.2,1200,8,3,2,1,0.0008064,0.92982,0,3.1495e-05
2.1,7,1,0,9600,7,0.3,1850,83,9,2,2,0.00035088,4.2258,0,3.1643e-05
2.1,6,1,1,1950,7,0.3,950,173,2,8,2,0,1.4704,0,0.00013341
2.1,10,1,1,6100,2,0.1,8150,220,8,4,1,0.00057245,1.3903,0,0.00012629
2.1,9,0,0,3600,8,0.7,6250,17,3,4,3,0,5.5122,0,2.7779e-05
2.1,7,1,1,9100,5,1,4600,557,7,6,1,0.0002406,1.4494,0,0.0001316
2.1,4,1,1,2300,5,0.2,2400,864,10,10,3,,1.303,0,
2.1,10,0,1,2050,10,1,4850,677,2,6,2,0,1.4438,0,0.00013101
2.1,10,0,0,8950,3,0.2,7750,12,2,4,2,0,1.9764,0,2.6063e-05
2.1,5,1,1,1000,9,0.1,4200,142,5,2,3,0.00042707,1.4975,0,0.0001361
2.1,6,0,0,2200,3,0.7,1200,310,10,16,2,,0.9887,0,
2.1,9,0,0,6600,9,0.6,6150,142,3,14,3,0,9.3351,0,2.7732e-05
2.1,10,1,0,4700,9,0.8,3800,68,3,10,1,0,9.2492,0,2.6227e-05
2.1,10,0,1,650,2,0.2,4000,96,2,4,3,0,1.4435,0,0.00013102
2.1,8,1,1,1150,1,0.8,4000,864,7,6,3,0,1.4204,0,0.00012891
2.1,10,0,1,3950,6,0.4,9950,54,8,12,3,0,1.4459,0,0.00013109
2.1,4,0,0,2950,2,0,7550,11,10,2,2,0.0001536,0.54356,0,4.2053e-05
2.1,7,1,0,2400,8,0.4,750,14,1,2,3,0.0003024,1.804,0,3.1655e-05
2.1,5,0,1,1050,6,0.4,8700,268,2,4,1,0.00038217,1.549,0,0.00014074
2.1,9,1,0,550,1,0.9,3800,65,8,2,3,0,0.43476,0,3.8837e-05
2.1,7,0,0,1850,2,0.3,6450,232,10,2,2,,0.5517,0,
2.1,3,1,0,5450,9,0.3,3800,8,6,4,1,0.0001584,1.7777,0,5.0004e-05
2.1,2,1,1,9550,3,1,3900,181,10,2,2,,1.8178,0,
2.1,3,1,1,8450,4,1,7100,326,6,2,1,0.0002574,1.6498,0,0.00014997
2.1,1,0,1,5300,2,0.6,3750,711,4,2,3,8.782e-05,2.4876,0,0.00022711
2.1,1,1,0,8700,2,0.1,8750,123,10,2,2,,1.2853,0,
2.1,5,1,1,1600,9,0.2,2300,326,9,2,1,0.00077212,1.4981,0,0.0001362
2.1,2,0,1,10000,5,0.4,2050,295,9,2,3,0.00016427,1.9094,0,0.00017353
2.1,6,0,0,2900,10,0.8,7850,416,5,2,3,0.00049896,4.5923,0,3.3145e-05
2.1,5,1,1,600,3,0.3,5050,10,10,10,3,0,1.5009,0,0.00013606
2.1,3,0,0,9400,5,0.4,4200,17,10,8,3,0,2.0678,0,4.9122e-05
2.1,3,0,1,9300,7,0.2,2050,12,4,16,2,0,1.701,0,0.00015414
2.1,10,0,1,3450,3,0.3,5950,268,9,2,3,0,1.4426,0,0.00013101
2.1,4,1,1,8550,4,1,4750,711,7,2,2,8.0058e-05,1.568,0,0.00014248
2.1,7,0,1,1600,9,0.1,6350,9,10,2,1,0.0008064,1.5018,0,0.00013649
2.1,8,0,1,4500,1,0.5,5900,36,3,2,1,0.0032849,1.4723,0,0.00013411
2.1,7,0,1,9600,4,0.6,9050,1000,6,6,3,0,1.5014,0,0.00013628
2.1,4,0,1,6400,8,0.2,6550,190,9,4,1,0.0004003,1.6187,0,0.00014709
2.1,10,1,0,2150,6,0.5,2400,38,3,16,3,0,1.9702,0,2.6227e-05
2.1,8,1,0,4600,8,0,7100,220,7,6,3,0,0.5299,0,2.893e-05
2.1,6,1,0,3900,2,0.9,5250,268,8,2,3,0.00050874,1.1103,0,3.3477e-05
2.1,9,0,0,3700,10,1,8850,33,5,2,2,0.000765766,10.2266,0,2.78736e-05
2.1,5,1,1,2250,3,0.4,3100,396,4,4,1,0.00061516,1.4983,0,0.00013616
2.1,6,0,0,3450,10,1,5700,585,6,6,3,0,6.3332,0,3.308e-05
2.1,4,0,0,750,3,0.2,5550,72,7,4,1,0.0005376,0.55101,0,4.4289e-05
2.1,6,1,1,3350,9,0.8,3050,359,8,4,2,0,1.4692,0,0.00013342
2.1,5,1,0,500,4,0.9,9550,135,8,10,2,0,0.60869,0,3.6031e-05
2.1,8,0,0,2150,9,0.7,1700,28,6,6,3,0,3.3277,0,2.8722e-05
2.1,5,0,0,6750,6,0.1,500,416,5,14,2,0,1.1134,0,3.5613e-05
2.1,1,1,0,7150,9,0.4,4850,28,5,8,3,0.0003504,2.0094,0,0.00011877
2.1,5,1,1,5700,5,0.8,9950,255,2,2,2,0.00038217,1.4977,0,0.0001361
2.1,1,0,1,8750,3,0.1,5100,75,7,10,2,9.6e-05,2.4412,0,0.00022177
2.1,9,0,0,6500,2,0.5,9950,200,2,2,2,0.00088452,1.614,0,2.7859e-05
2.1,5,1,1,5600,3,0.8,6450,377,2,4,3,0,1.498,0,0.00013601
2.1,5,0,1,4200,3,0.6,9100,49,9,2,2,0.00067563,1.5483,0,0.00014076
2.1,9,1,0,4000,8,0,3500,23,2,6,2,0,0.51505,0,2.8004e-05
2.1,1,1,0,500,9,0.3,7050,614,5,6,1,6.4629e-05,1.441,0,0.00012952
2.1,4,1,0,4250,8,0.6,800,9,3,6,1,9.6e-05,2.6294,0,4.2571e-05
2.1,6,0,1,6250,2,0.3,7450,359,4,16,2,0,1.5237,0,0.00013808
2.1,6,1,0,2950,5,0,10000,92,1,2,3,0.00033736,0.46977,0,3.347e-05
2.1,6,0,0,8800,3,0.3,4950,49,3,4,1,0.00066066,1.6662,0,3.3236e-05
2.1,8,0,1,1350,9,0.6,850,101,10,10,3,,1.4609,0,
2.1,6,0,0,2850,8,0.3,8050,31,2,10,3,0,1.6684,0,3.3127e-05
2.1,7,1,0,9600,1,0,8150,436,6,2,2,0.001203,0.73097,0,3.1714e-05
2.1,8,0,0,6450,4,0.7,850,87,3,8,3,0,3.8209,0,2.8669e-05
2.1,1,1,0,4950,5,0.4,5800,952,4,8,2,5.2692e-05,1.5641,0,0.00011867
2.1,5,1,0,8550,9,0.6,2800,62,8,8,2,0,6.5702,0,3.6047e-05
2.1,5,1,0,2100,5,1,3550,17,5,8,2,0,1.6724,0,3.6053e-05
2.1,7,0,1,2100,5,0.8,9300,11,6,2,3,0.0003024,1.5013,0,0.00013637
2.1,5,0,0,6250,8,0.7,6850,21,10,8,1,0.000576,5.2736,0,3.5778e-05
2.1,1,1,1,500,6,0.6,6000,16,4,2,3,0.0012048,2.4066,0,0.00021889
2.1,3,0,1,3400,1,0.6,7100,458,1,8,3,0,1.6983,0,0.00015408
2.1,9,1,1,7800,7,0.3,5150,22,7,2,2,0.0010368,1.4092,0,0.00012813
2.1,3,0,1,5750,1,0.9,3550,181,1,4,2,0.00016868,1.6975,0,0.00015418
2.1,2,0,1,9850,6,0,9350,38,8,2,1,0.0051853,1.9116,0,0.00017412
2.1,2,0,0,9550,9,0.7,8600,38,8,10,3,0,4.1155,0,6.8428e-05
2.1,8,1,0,8350,4,0.2,8750,711,9,4,2,0,1.8578,0,2.8912e-05
2.1,2,0,0,5600,10,0.7,2550,268,2,2,2,0.000251,2.9159,0,6.8608e-05
2.1,2,1,0,9100,4,1,550,823,4,12,2,0,2.448,0,6.9422e-05
2.1,2,1,1,6500,1,0.4,1450,22,5,2,3,0.0016416,1.8661,0,0.00016977
2.1,3,1,0,2050,6,0.6,6800,268,10,4,2,,1.0847,0,
2.1,2,1,1,4850,10,0,1600,181,4,2,2,0.00023009,1.8661,0,0.00016963
2.1,3,0,0,1350,5,0.3,4450,35,3,2,3,0.00075075,0.73306,0,4.9257e-05
2.1,8,0,0,5750,3,0.4,8050,51,9,6,2,0,1.768,0,2.8706e-05
2.1,1,1,1,6200,2,0.1,7800,101,4,16,3,2.4495e-05,2.4085,0,0.00021851
2.1,3,1,1,7200,2,1,7200,117,7,2,3,0.0003003,1.6491,0,0.00014987
2.1,9,0,1,1050,6,0,1650,19,2,2,1,0.0042336,1.462,0,0.0001333
2.1,8,1,0,4000,4,0.1,1900,87,6,2,2,0.00036054,0.77895,0,2.8995e-05
2.1,2,1,1,5600,1,0,2750,129,9,4,2,0.00014939,1.8663,0,0.00016958
2.1,10,1,0,1600,3,0.2,6350,106,6,2,2,0.0005889,0.56581,0,2.6306e-05
2.1,8,0,1,1600,5,0.1,5600,784,4,2,1,0.00042204,1.472,0,0.00013376
2.1,6,0,0,5050,1,1,3000,377,2,2,1,0.0004914,0.57175,0,3.322e-05
2.1,1,1,0,4850,5,0.6,9000,677,8,4,2,5.2692e-05,1.6705,0,0.00011873
2.1,7,1,1,5100,5,0.1,3050,33,3,10,3,0,1.452,0,0.00013159
2.1,5,0,0,550,5,0.2,5150,232,9,12,1,0,0.50727,0,3.5612e-05
2.1,4,0,0,5550,4,0.9,8250,23,4,8,2,0,2.4754,0,4.1951e-05
2.1,4,0,1,4500,9,0.4,1400,645,7,2,1,0.0001868,1.6179,0,0.00014705
2.1,2,1,1,9150,7,0.8,7800,21,1,2,1,0.0066446,1.8679,0,0.00017024
2.1,7,1,1,2050,1,1,3650,111,1,10,3,0,1.4518,0,0.00013157
2.1,7,1,0,6600,3,0.6,5150,35,4,2,3,0.00049123,2.2135,0,3.1655e-05
2.1,8,1,1,4250,7,0.7,4900,243,9,2,3,4.006e-05,1.4195,0,0.00012892
2.1,8,1,0,2150,3,0.7,3900,21,4,4,2,0,1.1137,0,2.8948e-05
2.1,5,1,0,2100,10,0.1,1300,416,9,12,1,0,0.7318,0,3.5945e-05
2.1,10,0,0,9450,8,0.9,4400,952,5,2,1,0.00101754,18.5296,0,2.61502e-05
2.1,2,1,1,4100,7,0.9,4650,129,5,14,1,0.00010671,1.8681,0,0.00016968
2.1,1,1,0,4650,6,1,4350,72,8,8,3,8.64e-05,2.0054,0,0.00011865
2.1,10,0,0,2750,5,0,4900,157,6,2,3,0,0.47468,0,2.6032e-05
2.1,9,1,0,3400,8,0,9650,72,4,2,3,0,0.48302,0,2.7984e-05
2.1,8,0,1,9100,9,0.5,4100,14,2,6,1,7.68e-05,1.4731,0,0.00013373
2.1,4,0,0,5450,9,0.7,2500,1000,6,2,2,6.1983e-05,4.2182,0,4.1968e-05
2.1,6,0,1,3050,1,0.9,7100,10,7,2,1,0.0003168,1.5213,0,0.00013826
2.1,7,0,0,4250,1,1,3650,38,6,12,2,0,0.55124,0,3.1288e-05
2.1,9,1,1,1400,4,0.9,8600,14,1,6,2,0,1.4106,0,0.00012802
2.1,1,1,0,5500,5,0.7,9900,310,7,6,3,9.6017e-05,1.7823,0,0.00011861
2.1,9,1,0,2200,1,1,4750,458,2,8,1,0,0.4228,0,2.7969e-05
2.1,8,1,1,3050,4,0,1850,1000,8,12,3,0,1.4225,0,0.00012891
2.1,2,1,0,1650,2,0.8,4550,135,10,4,3,,0.87551,0,
2.1,8,1,0,7150,1,0.4,7800,49,9,6,1,0.0002003,0.64581,0,2.8997e-05
2.1,1,0,1,8200,4,0.7,8000,62,7,2,2,0.0017878,2.44,0,0.00022192
2.1,2,1,0,4150,7,0.2,5400,49,7,4,1,0.00082031,1.1025,0,6.9843e-05
2.1,8,1,1,2200,5,0.6,3650,59,9,10,1,0,1.4212,0,0.00012895
2.1,9,1,1,1900,1,0.9,8150,44,4,2,1,0.0022523,1.4093,0,0.0001283
2.1,6,0,1,5600,2,0.7,8100,200,1,8,1,0.00018401,1.5218,0,0.00013812
2.1,3,1,0,8950,1,0.4,8500,149,6,2,1,0.0006192,0.70297,0,5.0053e-05
