Topology,lambda_parallel_instances,lambda_allocated_memory,car_cache,latency,cost,reliability,scalability
1.2,45,384,8,4.4472e-17,0.17965,0,1.6263e-05
1.2,70,1216,5,0,0.18055,0,1.6013e-05
1.2,7,7360,4,0,0.196,0,1.7513e-05
1.2,100,2048,4,0,0.20425,0,1.7513e-05
1.2,17,4352,9,4.4461e-17,0.18805,0,1.6679e-05
1.2,60,256,3,0,0.18412,0,1.668e-05
1.2,55,6464,7,0,0.21184,0,1.7155e-05
1.2,18,896,9,0,0.18429,0,1.668e-05
1.2,84,2560,9,0,0.19603,0,1.6679e-05
1.2,63,640,3,4.4441e-17,0.18543,0,1.668e-05
1.2,91,3072,3,0,0.19979,0,1.668e-05
1.2,21,256,5,0,0.17637,0,1.6013e-05
1.2,9,2944,7,4.4497e-17,0.19028,0,1.7156e-05
1.2,76,320,3,0,0.18453,0,1.668e-05
1.2,7,1408,6,4.4521e-17,0.18402,0,1.668e-05
1.2,29,1216,9,1.0854e-16,0.18533,0,1.6683e-05
1.2,86,7360,9,0,0.22463,0,1.6679e-05
1.2,40,256,10,0,0.17658,0,1.6013e-05
1.2,97,384,10,0,0.17777,0,1.6013e-05
1.2,96,3456,8,0,0.19881,0,1.6263e-05
1.2,58,128,5,0,0.17642,0,1.6013e-05
1.2,64,4736,3,0,0.20217,0,1.668e-05
1.2,42,8768,1,0,0.2447,0,2.0013e-05
1.2,42,3776,6,0,0.19301,0,1.668e-05
1.2,69,1408,9,0,0.18866,0,1.668e-05
1.2,32,320,5,4.4484e-17,0.17659,0,1.6013e-05
1.2,82,2048,4,0,0.20217,0,1.7513e-05
1.2,35,320,8,0,0.17939,0,1.6263e-05
1.2,2,192,3,0,0.18349,0,1.668e-05
1.2,62,192,1,0,0.2206,0,2.0013e-05
1.2,44,9984,5,0,0.20544,0,1.6013e-05
1.2,19,192,3,0,0.18362,0,1.668e-05
1.2,1,384,1,0,0.22016,0,2.0013e-05
1.2,79,8384,7,0,0.23289,0,1.7155e-05
1.2,12,6464,10,0,0.1812,0,1.6013e-05
1.2,40,5376,6,4.4486e-17,0.19711,0,1.668e-05
1.2,12,1344,9,0,0.18434,0,1.668e-05
1.2,55,896,10,0,0.17862,0,1.6013e-05
1.2,99,960,5,0,0.1809,0,1.6013e-05
1.2,60,576,5,0,0.17776,0,1.6013e-05
1.2,8,256,10,0,0.17624,0,1.6013e-05
1.2,56,960,4,0,0.19534,0,1.7513e-05
1.2,61,1024,7,0,0.19196,0,1.7156e-05
1.2,68,2368,8,0,0.18803,0,1.6263e-05
1.2,19,448,4,4.4453e-17,0.19303,0,1.7513e-05
1.2,86,5632,5,0,0.20683,0,1.6013e-05
1.2,98,3648,4,0,0.2141,0,1.7513e-05
1.2,35,1280,8,0,0.18129,0,1.6263e-05
1.2,78,9152,1,3.5838e-17,0.26833,0,2.0079e-05
1.2,83,3072,10,0,0.19103,0,1.6013e-05
1.2,48,2112,4,0,0.19839,0,1.7513e-05
1.2,43,4544,2,0,0.2322,0,2.0013e-05
1.2,25,8768,3,0,0.19809,0,1.668e-05
1.2,18,128,8,0,0.17898,0,1.6263e-05
1.2,27,1088,10,0,0.17767,0,1.6013e-05
1.2,54,192,7,0,0.18913,0,1.7156e-05
1.2,32,640,3,4.4441e-17,0.18447,0,1.668e-05
1.2,40,6464,10,0,0.19296,0,1.6013e-05
1.2,58,192,3,0,0.18391,0,1.668e-05
1.2,60,3072,10,0,0.18691,0,1.6013e-05
1.2,47,256,4,0,0.19315,0,1.7513e-05
1.2,82,256,8,0,0.17977,0,1.6263e-05
1.2,78,832,1,4.4416e-17,0.22339,0,2.0013e-05
1.2,39,128,10,0,0.17633,0,1.6013e-05
1.2,76,1664,7,0,0.19569,0,1.7156e-05
1.2,19,320,6,1.0039e-16,0.18375,0,1.668e-05
1.2,58,2560,4,0,0.20131,0,1.7513e-05
1.2,32,7360,4,0,0.20796,0,1.7513e-05
1.2,26,2816,7,0,0.193,0,1.7156e-05
1.2,29,3200,8,0,0.18447,0,1.6263e-05
1.2,5,832,9,4.4468e-17,0.18369,0,1.668e-05
1.2,72,320,10,0,0.17715,0,1.6013e-05
1.2,63,5632,2,0,0.24262,0,2.0013e-05
1.2,70,1664,2,0,0.22655,0,2.0013e-05
1.2,54,320,8,0,0.17965,0,1.6263e-05
1.2,30,8384,9,0,0.20025,0,1.6679e-05
1.2,23,320,10,0,0.17647,0,1.6013e-05
1.2,6,4544,1,4.4428e-17,0.22183,0,2.0013e-05
1.2,9,2944,10,0,0.1777,0,1.6013e-05
1.2,59,128,7,0,0.18901,0,1.7156e-05
1.2,34,320,2,0,0.22062,0,2.0013e-05
1.2,54,128,1,0,0.2204,0,2.0013e-05
1.2,28,9600,4,7.2568e-17,0.21057,0,1.7513e-05
1.2,60,1664,4,0,0.19814,0,1.7513e-05
1.2,65,256,7,0,0.18942,0,1.7156e-05
1.2,72,384,5,0,0.17735,0,1.6013e-05
1.2,84,1280,9,0,0.18922,0,1.668e-05
1.2,70,320,1,4.4418e-17,0.22112,0,2.0013e-05
1.2,84,192,5,0,0.17677,0,1.6013e-05
1.2,17,512,1,0,0.22055,0,2.0013e-05
1.2,99,6464,4,0,0.23425,0,1.7513e-05
1.2,3,512,4,0,0.19272,0,1.7513e-05
1.2,88,1152,4,4.4496e-17,0.19789,0,1.7513e-05
1.2,71,896,10,0,0.17933,0,1.6013e-05
1.2,22,576,10,5.7456e-17,0.17674,0,1.6013e-05
1.2,62,2368,5,0,0.18447,0,1.6013e-05
1.2,45,832,2,0,0.22202,0,2.0013e-05
1.2,54,5888,9,0,0.20362,0,1.6679e-05
1.2,47,1216,5,0,0.1791,0,1.6013e-05
1.2,20,5632,1,0,0.22728,0,2.0013e-05
1.2,35,384,2,4.4449e-17,0.22073,0,2.0013e-05
1.2,96,512,9,0,0.18577,0,1.668e-05
1.2,66,576,1,0,0.22192,0,2.0013e-05
1.2,51,1792,7,0,0.19376,0,1.7156e-05
1.2,9,256,10,0,0.17625,0,1.6013e-05
1.2,58,9600,3,4.4464e-17,0.2206,0,1.668e-05
1.2,60,7360,2,0,0.24885,0,2.0013e-05
1.2,40,4160,10,0,0.18642,0,1.6013e-05
1.2,18,192,1,0,0.22028,0,2.0013e-05
1.2,32,5376,4,4.4486e-17,0.20355,0,1.7513e-05
1.2,48,8000,1,0,0.24575,0,2.0013e-05
1.2,64,4544,6,0,0.20143,0,1.668e-05
1.2,98,5632,3,0,0.21844,0,1.668e-05
1.2,35,128,6,0,0.18365,0,1.668e-05
1.2,59,128,9,0,0.18376,0,1.668e-05
1.2,66,7360,10,0,0.20773,0,1.6013e-05
1.2,3,192,2,0,0.22017,0,2.0013e-05
1.2,91,5376,6,4.4486e-17,0.21448,0,1.668e-05
1.2,25,6144,7,0,0.19846,0,1.7155e-05
1.2,31,960,4,0,0.19414,0,1.7513e-05
1.2,37,3456,1,0,0.22782,0,2.0013e-05
1.2,90,320,10,0,0.1774,0,1.6013e-05
1.2,8,320,2,0,0.22026,0,2.0013e-05
1.2,39,2944,1,4.442e-17,0.22685,0,2.0013e-05
1.2,65,1088,10,0,0.17981,0,1.6013e-05
1.2,94,448,2,4.443e-17,0.22204,0,2.0013e-05
1.2,22,9600,1,4.4429e-17,0.23423,0,2.0013e-05
1.2,40,384,1,0,0.22081,0,2.0013e-05
1.2,28,192,1,0,0.22035,0,2.0013e-05
1.2,93,256,8,0,0.17989,0,1.6263e-05
1.2,68,7360,3,0,0.21601,0,1.668e-05
1.2,53,320,1,4.4418e-17,0.22088,0,2.0013e-05
1.2,82,960,9,0,0.18742,0,1.668e-05
1.2,45,576,10,5.7456e-17,0.17736,0,1.6013e-05
1.2,98,832,10,0,0.18023,0,1.6013e-05
1.2,39,5632,2,0,0.23406,0,2.0013e-05
1.2,35,768,8,0,0.1802,0,1.6263e-05
1.2,57,576,3,0,0.18501,0,1.668e-05
1.2,49,5632,9,0,0.20096,0,1.6679e-05
1.2,54,8768,10,0,0.20772,0,1.6013e-05
1.2,38,256,10,0,0.17656,0,1.6013e-05
1.2,60,576,2,0,0.22176,0,2.0013e-05
1.2,96,128,7,0,0.18918,0,1.7156e-05
1.2,20,3200,5,0,0.17999,0,1.6013e-05
1.2,28,256,4,0,0.19295,0,1.7513e-05
1.2,8,256,9,0,0.18357,0,1.668e-05
1.2,47,7040,2,0,0.24166,0,2.0013e-05
1.2,79,128,3,0,0.18385,0,1.668e-05
1.2,73,448,5,4.4489e-17,0.17762,0,1.6013e-05
1.2,29,256,10,0,0.17646,0,1.6013e-05
1.2,43,6720,8,0,0.19769,0,1.6263e-05
1.2,93,1536,8,0,0.18652,0,1.6263e-05
1.2,6,3328,3,3.3533e-17,0.18501,0,1.6643e-05
1.2,3,128,3,0,0.18349,0,1.668e-05
1.2,54,3456,2,0,0.23135,0,2.0013e-05
1.2,96,256,4,0,0.19367,0,1.7513e-05
1.2,55,256,10,0,0.17674,0,1.6013e-05
1.2,20,1088,2,5.5733e-17,0.22127,0,2.0013e-05
1.2,41,2432,1,0,0.2258,0,2.0013e-05
1.2,100,448,7,0,0.19075,0,1.7156e-05
1.2,86,256,9,0,0.1844,0,1.668e-05
1.2,70,128,10,0,0.17648,0,1.6013e-05
1.2,28,4736,7,0,0.19691,0,1.7156e-05
1.2,81,448,1,4.4418e-17,0.22178,0,2.0013e-05
1.2,3,320,4,0,0.19269,0,1.7513e-05
1.2,44,1728,1,0,0.22433,0,2.0013e-05
1.2,84,704,8,4.4507e-17,0.18176,0,1.6263e-05
1.2,5,192,2,0,0.22018,0,2.0013e-05
1.2,20,512,8,0,0.17938,0,1.6263e-05
1.2,56,832,4,0,0.19498,0,1.7513e-05
1.2,3,7040,2,0,0.22152,0,2.0013e-05
1.2,67,256,3,0,0.18419,0,1.668e-05
1.2,21,3776,4,0,0.19741,0,1.7513e-05
1.2,66,128,1,0,0.22046,0,2.0013e-05
1.2,4,1664,7,0,0.1891,0,1.7156e-05
1.2,97,320,4,0,0.19399,0,1.7513e-05
1.2,56,2560,9,0,0.19185,0,1.6679e-05
1.2,13,256,1,0,0.22029,0,2.0013e-05
1.2,55,320,3,0,0.18424,0,1.668e-05
1.2,57,3776,2,0,0.23306,0,2.0013e-05
1.2,22,4928,4,4.4476e-17,0.19934,0,1.7513e-05
1.2,28,6464,9,0,0.19525,0,1.6679e-05
1.2,87,1280,5,4.4455e-17,0.18209,0,1.6013e-05
1.2,55,4352,3,0,0.19824,0,1.668e-05
1.2,14,3456,2,0,0.22305,0,2.0013e-05
1.2,77,7040,10,0,0.21139,0,1.6013e-05
1.2,57,448,7,0,0.18988,0,1.7156e-05
1.2,47,256,5,0,0.17665,0,1.6013e-05
1.2,70,6464,1,0,0.24956,0,2.0013e-05
1.2,100,8768,8,0,0.23736,0,1.6263e-05
1.2,66,1664,10,0,0.18219,0,1.6013e-05
1.2,83,448,3,4.4453e-17,0.18515,0,1.668e-05
1.2,87,1088,4,5.5733e-17,0.19754,0,1.7513e-05
1.2,60,2112,5,0,0.18333,0,1.6013e-05
1.2,46,7040,6,0,0.20454,0,1.668e-05
1.2,57,448,2,4.443e-17,0.2213,0,2.0013e-05
1.2,33,1792,8,0,0.18215,0,1.6263e-05
1.2,90,448,10,4.4548e-17,0.17797,0,1.6013e-05
1.2,56,192,1,0,0.22056,0,2.0013e-05
1.2,5,128,3,0,0.1835,0,1.668e-05
1.2,96,1152,9,5.7563e-17,0.1892,0,1.668e-05
1.2,80,2112,2,0,0.22972,0,2.0013e-05
1.2,41,2816,5,4.4545e-17,0.18289,0,1.6013e-05
1.2,26,128,10,0,0.17627,0,1.6013e-05
1.2,73,4352,5,0,0.19574,0,1.6013e-05
1.2,80,192,5,0,0.17674,0,1.6013e-05
1.2,9,3776,3,0,0.18552,0,1.668e-05
1.2,63,256,3,0,0.18415,0,1.668e-05
1.2,58,128,1,0,0.22042,0,2.0013e-05
1.2,93,2816,5,4.4545e-17,0.19143,0,1.6013e-05
1.2,81,4160,9,0,0.20426,0,1.6679e-05
1.2,75,5632,4,0,0.2194,0,1.7513e-05
1.2,40,384,5,0,0.17681,0,1.6013e-05
1.2,80,256,8,0,0.17975,0,1.6263e-05
1.2,89,192,1,0,0.2208,0,2.0013e-05
1.2,46,1216,9,1.0854e-16,0.18642,0,1.6685e-05
1.2,29,3328,10,0,0.18194,0,1.6013e-05
1.2,86,2688,3,0,0.19696,0,1.668e-05
1.2,5,576,10,5.7456e-17,0.17629,0,1.6013e-05
1.2,72,8768,1,0,0.26223,0,2.0013e-05
1.2,34,1152,5,4.4496e-17,0.17817,0,1.6013e-05
1.2,57,8384,10,0,0.20801,0,1.6013e-05
1.2,2,1408,2,4.4437e-17,0.2203,0,2.0013e-05
1.2,49,128,7,0,0.18896,0,1.7156e-05
1.2,5,256,4,0,0.1927,0,1.7513e-05
1.2,88,384,9,4.4506e-17,0.18494,0,1.668e-05
1.2,88,2816,2,4.4453e-17,0.2346,0,2.0013e-05
1.2,99,192,3,0,0.18421,0,1.668e-05
1.2,99,1792,3,0,0.19324,0,1.668e-05
1.2,10,128,6,0,0.18354,0,1.668e-05
1.2,7,9152,8,0,0.18317,0,1.6263e-05
1.2,29,1152,8,0,0.18063,0,1.6263e-05
1.2,86,448,9,0,0.18521,0,1.668e-05
1.2,52,3456,6,0,0.19427,0,1.668e-05
1.2,12,6720,1,0,0.22539,0,2.0013e-05
1.2,73,3968,8,0,0.19628,0,1.6263e-05
1.2,72,9984,8,0,0.22683,0,1.6263e-05
1.2,74,192,7,0,0.18927,0,1.7156e-05
1.2,93,2560,2,0,0.23404,0,2.0013e-05
1.2,80,3776,4,0,0.21077,0,1.7513e-05
1.2,37,704,9,4.4545e-17,0.18474,0,1.668e-05
1.2,59,256,1,0,0.22078,0,2.0013e-05
1.2,11,8768,4,0,0.19908,0,1.7513e-05
1.2,56,5632,5,0,0.19613,0,1.6013e-05
1.2,59,2432,1,0,0.22828,0,2.0013e-05
1.2,10,3648,7,0,0.19092,0,1.7156e-05
1.2,17,8384,4,0,0.20215,0,1.7513e-05
1.2,98,128,2,0,0.22061,0,2.0013e-05
1.2,3,2560,6,4.4501e-17,0.18394,0,1.668e-05
1.2,81,9600,8,4.4535e-17,0.23074,0,1.6263e-05
1.2,74,128,10,0,0.1765,0,1.6013e-05
1.2,60,9152,2,3.5838e-17,0.25721,0,2.0064e-05
1.2,93,1344,9,0,0.19015,0,1.668e-05
1.2,77,192,5,0,0.17672,0,1.6013e-05
1.2,9,256,1,0,0.22024,0,2.0013e-05
1.2,57,256,1,0,0.22076,0,2.0013e-05
1.2,41,1024,3,0,0.18565,0,1.668e-05
1.2,19,3776,7,0,0.19304,0,1.7156e-05
1.2,92,1856,5,0,0.18554,0,1.6013e-05
1.2,38,8000,10,0,0.19642,0,1.6013e-05
1.2,20,9984,10,0,0.18947,0,1.6013e-05
1.2,27,192,4,0,0.19285,0,1.7513e-05
1.2,67,704,8,4.4507e-17,0.18118,0,1.6263e-05
1.2,44,1600,4,0,0.19652,0,1.7513e-05
1.2,54,4736,2,4.4422e-17,0.23592,0,2.0013e-05
1.2,66,3456,6,0,0.19718,0,1.668e-05
1.2,19,128,5,0,0.17624,0,1.6013e-05
1.2,29,448,5,4.4489e-17,0.17673,0,1.6013e-05
1.2,29,2688,10,4.45e-17,0.1807,0,1.6013e-05
1.2,73,256,5,0,0.17693,0,1.6013e-05
1.2,59,1408,1,0,0.22458,0,2.0013e-05
1.2,60,1600,8,0,0.18418,0,1.6263e-05
1.2,9,576,1,0,0.22039,0,2.0013e-05
1.2,89,256,9,0,0.18443,0,1.668e-05
1.2,32,896,7,3.855e-17,0.19019,0,1.7158e-05
1.2,87,448,3,4.4453e-17,0.18523,0,1.668e-05
1.2,54,640,2,1.0031e-16,0.22182,0,2.0013e-05
1.2,87,832,2,0,0.22377,0,2.0013e-05
1.2,42,832,3,4.4429e-17,0.18523,0,1.668e-05
1.2,7,9152,8,0,0.18317,0,1.6263e-05
1.2,55,7040,2,0,0.24532,0,2.0013e-05
1.2,41,320,9,5.5957e-17,0.18405,0,1.668e-05
1.2,37,576,8,0,0.17989,0,1.6263e-05
1.2,71,1728,3,0,0.19023,0,1.668e-05
1.2,43,384,3,0,0.18419,0,1.668e-05
1.2,41,7680,7,2.9158e-17,0.2092,0,1.7155e-05
1.2,91,4736,3,0,0.21006,0,1.668e-05
1.2,39,192,9,0,0.18377,0,1.668e-05
1.2,96,1088,1,5.5733e-17,0.22554,0,2.0013e-05
1.2,89,8768,7,0,0.24076,0,1.7155e-05
1.2,46,1344,4,4.4472e-17,0.19595,0,1.7513e-05
1.2,89,8384,9,0,0.23323,0,1.6679e-05
1.2,82,1664,3,0,0.19098,0,1.668e-05
1.2,22,512,8,0,0.17943,0,1.6263e-05
1.2,47,384,4,4.4472e-17,0.19343,0,1.7513e-05
1.2,27,384,1,0,0.2206,0,2.0013e-05
1.2,65,6144,8,0,0.2042,0,1.6263e-05
1.2,89,8000,3,0,0.23095,0,1.668e-05
1.2,16,192,6,0,0.18361,0,1.668e-05
1.2,89,128,6,0,0.18391,0,1.668e-05
1.2,43,6720,4,3.0216e-17,0.21167,0,1.7486e-05
1.2,1,960,7,0,0.18878,0,1.7156e-05
1.2,4,192,3,0,0.18351,0,1.668e-05
1.2,77,192,1,0,0.22071,0,2.0013e-05
1.2,95,4736,5,0,0.2039,0,1.6013e-05
1.2,100,576,3,0,0.18617,0,1.668e-05
1.2,18,256,7,0,0.18892,0,1.7156e-05
1.2,66,5632,9,0,0.20703,0,1.6679e-05
1.2,4,384,8,4.4472e-17,0.17897,0,1.6263e-05
1.2,40,192,4,0,0.19294,0,1.7513e-05
1.2,78,2240,1,0,0.23005,0,2.0013e-05
1.2,16,3072,4,0,0.19552,0,1.7513e-05
1.2,41,3200,5,0,0.18402,0,1.6013e-05
1.2,81,384,3,0,0.18483,0,1.668e-05
1.2,14,1600,6,0,0.18472,0,1.668e-05
1.2,29,640,4,4.4453e-17,0.19355,0,1.7513e-05
1.2,75,832,9,4.4468e-17,0.1866,0,1.668e-05
1.2,51,6720,1,0,0.24242,0,2.0013e-05
1.2,25,3456,5,0,0.18133,0,1.6013e-05
1.2,9,448,4,4.4453e-17,0.19283,0,1.7513e-05
1.2,2,832,4,0,0.19273,0,1.7513e-05
1.2,80,576,4,0,0.1948,0,1.7513e-05
1.2,9,4160,5,0,0.17846,0,1.6013e-05
1.2,5,2816,10,4.4545e-17,0.17697,0,1.6013e-05
1.2,47,2368,9,0,0.18979,0,1.6679e-05
1.2,18,4160,6,0,0.18811,0,1.668e-05
1.2,79,9152,2,3.5838e-17,0.26895,0,2.008e-05
1.2,9,1600,9,3.4929e-17,0.18429,0,1.6678e-05
1.2,44,1664,10,0,0.18018,0,1.6013e-05
1.2,17,7360,6,0,0.19162,0,1.668e-05
1.2,60,2944,10,0,0.18646,0,1.6013e-05
1.2,89,256,3,0,0.18443,0,1.668e-05
1.2,37,576,9,0,0.18448,0,1.668e-05
1.2,71,2368,6,0,0.19302,0,1.668e-05
1.2,85,256,5,0,0.17706,0,1.6013e-05
1.2,14,192,5,0,0.17625,0,1.6013e-05
1.2,38,576,8,0,0.17992,0,1.6263e-05
1.2,31,512,1,0,0.22089,0,2.0013e-05
1.2,20,4544,10,0,0.18176,0,1.6013e-05
1.2,39,3200,9,0,0.19097,0,1.6679e-05
1.2,2,3072,7,3.3162e-17,0.18909,0,1.7155e-05
1.2,57,1856,9,3.424e-17,0.18939,0,1.667e-05
1.2,80,3456,1,0,0.23674,0,2.0013e-05
1.2,100,320,8,0,0.18029,0,1.6263e-05
1.2,99,256,2,0,0.2212,0,2.0013e-05
1.2,32,256,9,0,0.18382,0,1.668e-05
1.2,52,576,3,0,0.18488,0,1.668e-05
1.2,60,1728,2,0,0.22585,0,2.0013e-05
1.2,83,448,4,4.4453e-17,0.19432,0,1.7513e-05
1.2,11,384,2,4.4449e-17,0.22033,0,2.0013e-05
1.2,75,1280,1,4.4427e-17,0.22527,0,2.0013e-05
1.2,58,2112,10,0,0.18309,0,1.6013e-05
1.2,8,1472,10,4.4645e-17,0.17678,0,1.6013e-05
1.2,2,3648,10,0,0.17659,0,1.6013e-05
1.2,81,5632,1,0,0.24904,0,2.0013e-05
1.2,40,2368,2,4.4431e-17,0.22552,0,2.0013e-05
1.2,96,3968,5,0,0.19901,0,1.6013e-05
1.2,38,512,3,0,0.18439,0,1.668e-05
1.2,61,192,8,0,0.17935,0,1.6263e-05
1.2,63,5376,9,Inf,0.21509,0,-Inf
1.2,66,832,5,0,0.1789,0,1.6013e-05
1.2,46,768,3,0,0.18519,0,1.668e-05
1.2,81,128,9,0,0.18386,0,1.668e-05
1.2,42,320,6,1.0039e-16,0.18407,0,1.668e-05
1.2,18,1984,4,0,0.19461,0,1.7513e-05
1.2,90,640,9,0,0.18627,0,1.668e-05
1.2,56,2560,3,0,0.19184,0,1.668e-05
1.2,42,1472,9,4.4503e-17,0.18678,0,1.668e-05
1.2,8,8768,2,0,0.22482,0,2.0013e-05
1.2,97,9152,8,0,0.23809,0,1.6263e-05
1.2,45,6464,8,0,0.19781,0,1.6263e-05
1.2,17,5184,2,0,0.22573,0,2.0013e-05
1.2,9,2432,7,0,0.18997,0,1.7156e-05
1.2,57,3200,8,0,0.18985,0,1.6263e-05
1.2,8,2112,2,0,0.22111,0,2.0013e-05
1.2,73,448,9,0,0.18495,0,1.668e-05
1.2,74,2112,10,0,0.18501,0,1.6013e-05
1.2,74,2560,5,0,0.1872,0,1.6013e-05
1.2,77,704,2,1.0135e-16,0.22281,0,2.0018e-05
1.2,43,3072,10,0,0.18386,0,1.6013e-05
1.2,24,4352,7,4.4591e-17,0.19517,0,1.7156e-05
1.2,6,5376,7,4.4519e-17,0.19078,0,1.7155e-05
1.2,30,3968,7,0,0.19587,0,1.7156e-05
1.2,49,9600,8,4.4535e-17,0.21026,0,1.6263e-05
1.2,13,6144,5,0,0.18121,0,1.6013e-05
1.2,100,1024,4,0,0.19794,0,1.7513e-05
1.2,49,192,7,0,0.18909,0,1.7156e-05
1.2,75,704,8,4.4507e-17,0.18145,0,1.6263e-05
1.2,86,6464,3,0,0.21961,0,1.668e-05
1.2,56,2368,7,4.4447e-17,0.19625,0,1.7156e-05
1.2,97,768,8,0,0.1825,0,1.6263e-05
1.2,10,1664,1,3.8467e-17,0.22108,0,2.0012e-05
1.2,71,5184,9,0,0.20679,0,1.6679e-05
1.2,40,576,7,5.633e-17,0.18981,0,1.7156e-05
1.2,23,256,3,0,0.18372,0,1.668e-05
1.2,31,5632,2,0,0.23121,0,2.0013e-05
1.2,3,192,3,0,0.1835,0,1.668e-05
1.2,93,640,9,0,0.18636,0,1.668e-05
1.2,4,448,4,4.4453e-17,0.19273,0,1.7513e-05
1.2,36,192,7,0,0.18899,0,1.7156e-05
1.2,63,1536,7,3.8543e-17,0.19397,0,1.7147e-05
1.2,29,256,4,0,0.19296,0,1.7513e-05
1.2,11,576,5,0,0.17644,0,1.6013e-05
1.2,33,8384,1,0,0.23859,0,2.0013e-05
1.2,75,9984,7,7.3719e-17,0.23865,0,1.7155e-05
1.2,95,1792,8,0,0.18826,0,1.6263e-05
1.2,66,448,7,0,0.19006,0,1.7156e-05
1.2,69,320,4,0,0.19361,0,1.7513e-05
1.2,98,256,9,0,0.18453,0,1.668e-05
1.2,81,5888,7,0,0.21894,0,1.7155e-05
1.2,94,320,5,4.4484e-17,0.17745,0,1.6013e-05
1.2,84,384,9,4.4506e-17,0.18488,0,1.668e-05
1.2,28,704,5,5.6505e-17,0.1771,0,1.6013e-05
1.2,14,448,8,4.4548e-17,0.17918,0,1.6263e-05
1.2,4,576,8,0,0.17901,0,1.6263e-05
1.2,41,4736,1,4.4422e-17,0.23212,0,2.0013e-05
1.2,77,3456,4,0,0.20862,0,1.7513e-05
1.2,36,1600,7,0,0.1919,0,1.7156e-05
1.2,2,5184,1,4.4426e-17,0.2208,0,2.0013e-05
1.2,18,192,5,0,0.17628,0,1.6013e-05
1.2,37,640,5,4.4453e-17,0.17729,0,1.6013e-05
1.2,43,512,5,0,0.17718,0,1.6013e-05
1.2,70,256,10,0,0.1769,0,1.6013e-05
1.2,82,448,10,4.4548e-17,0.1778,0,1.6013e-05
1.2,59,320,7,1.0103e-16,0.18955,0,1.7156e-05
1.2,84,384,7,5.6825e-17,0.19013,0,1.7156e-05
1.2,11,2432,4,0,0.19417,0,1.7513e-05
1.2,87,1472,9,4.4503e-17,0.19031,0,1.668e-05
1.2,90,256,5,0,0.17711,0,1.6013e-05
1.2,79,448,10,4.4548e-17,0.17774,0,1.6013e-05
1.2,12,1472,5,4.4503e-17,0.17709,0,1.6013e-05
1.2,82,1792,4,0,0.20073,0,1.7513e-05
1.2,50,704,2,1.0135e-16,0.22188,0,2.0017e-05
1.2,69,5888,10,0,0.20189,0,1.6013e-05
1.2,36,1536,1,0,0.2231,0,2.0013e-05
1.2,45,9600,3,4.4464e-17,0.21228,0,1.668e-05
1.2,44,1472,3,4.446e-17,0.18693,0,1.668e-05
1.2,12,2368,7,4.4447e-17,0.19034,0,1.7156e-05
1.2,49,576,10,5.7456e-17,0.17747,0,1.6013e-05
1.2,77,3200,7,3.9593e-17,0.20372,0,1.7133e-05
1.2,45,1088,1,5.5733e-17,0.22268,0,2.0013e-05
1.2,50,320,6,1.0039e-16,0.18418,0,1.668e-05
1.2,24,704,8,4.4507e-17,0.17972,0,1.6263e-05
1.2,1,640,2,1.0031e-16,0.22018,0,2.0013e-05
1.2,95,3200,1,0,0.23839,0,2.0013e-05
1.2,60,4160,2,0,0.23554,0,2.0013e-05
1.2,15,384,8,4.4472e-17,0.17915,0,1.6263e-05
1.2,76,2688,6,4.45e-17,0.19541,0,1.668e-05
1.2,56,384,6,4.4472e-17,0.18442,0,1.668e-05
1.2,5,1344,3,0,0.18384,0,1.668e-05
1.2,22,6144,10,0,0.18472,0,1.6013e-05
1.2,36,192,8,0,0.17916,0,1.6263e-05
1.2,4,640,2,1.0031e-16,0.22027,0,2.0013e-05
1.2,1,2432,1,0,0.22029,0,2.0013e-05
1.2,34,384,8,4.4472e-17,0.17947,0,1.6263e-05
1.2,23,3200,6,0,0.18791,0,1.668e-05
1.2,82,640,2,1.0031e-16,0.22268,0,2.0013e-05
1.2,69,960,6,0,0.1868,0,1.668e-05
1.2,56,1984,9,0,0.18959,0,1.668e-05
1.2,10,3200,9,0,0.1854,0,1.6679e-05
1.2,2,3968,3,0,0.18396,0,1.668e-05
1.2,99,3968,7,0,0.2123,0,1.7156e-05
1.2,91,448,8,4.4548e-17,0.18073,0,1.6263e-05
1.2,9,512,6,0,0.1837,0,1.668e-05
1.2,94,1088,2,5.5733e-17,0.22543,0,2.0013e-05
1.2,64,1280,5,4.4455e-17,0.18052,0,1.6013e-05
1.2,33,256,1,0,0.2205,0,2.0013e-05
1.2,70,832,10,0,0.17906,0,1.6013e-05
1.2,85,192,6,0,0.18411,0,1.668e-05
1.2,84,960,10,0,0.18018,0,1.6013e-05
1.2,87,7680,3,0,0.22691,0,1.668e-05
1.2,94,896,2,4.0349e-17,0.22443,0,2.0021e-05
1.2,42,7360,5,2.9297e-17,0.1965,0,1.6042e-05
1.2,56,256,8,0,0.1795,0,1.6263e-05
1.2,95,4160,5,0,0.20052,0,1.6013e-05
1.2,57,6144,7,0,0.21091,0,1.7155e-05
1.2,77,192,2,0,0.22071,0,2.0013e-05
1.2,30,4544,5,0,0.18456,0,1.6013e-05
1.2,52,8384,1,0,0.24921,0,2.0013e-05
1.2,2,320,6,1.0039e-16,0.18352,0,1.668e-05
1.2,85,128,9,0,0.18388,0,1.668e-05
1.2,18,192,9,0,0.18361,0,1.668e-05
1.2,30,384,5,0,0.17665,0,1.6013e-05
