Topology,car_cache,dynamo_stream,dynamo_ondemand,dynamo_writerate,dynamo_peakcapacity,dynamo_peaktime,dynamo_readrate,sqs_queue_size,sqs_timeout,lambda_parallel_instances,lambda_allocated_memory,latency,cost,reliability,scalability
2.2,7,0,1,9600,6,0.4,8200,149,7,51,448,0,1.5002,0,0.00013623
2.2,9,1,1,2400,5,0.3,7300,614,8,91,7360,0,1.4097,0,0.00012794
2.2,10,1,0,950,1,0.6,3200,10,6,62,320,6.8181e-17,0.35316,0,2.7187e-05
2.2,8,0,1,9650,7,0.8,3800,530,6,14,1024,0,1.4706,0,0.00013366
2.2,5,0,0,3200,7,0,5000,96,1,62,960,3.7603e-17,0.50203,0,3.5593e-05
2.2,6,1,1,1750,4,0.6,2650,15,3,61,256,0,1.4686,0,0.00013349
2.2,4,1,1,8600,7,0.9,8250,952,1,48,192,0,1.5672,0,0.0001424
2.2,3,0,1,8000,6,0,6000,505,10,66,3200,0,1.6634,0,0.00015765
2.2,8,1,1,3950,10,0.2,3550,173,2,82,4160,0,1.4215,0,0.00012883
2.2,9,1,1,5150,3,0.6,9000,129,5,53,9984,0,1.4109,0,0.00012814
2.2,4,1,1,7000,9,0.5,4050,11,9,59,6144,0,1.5803,0,0.00014348
2.2,10,1,0,4650,4,1,5700,165,4,52,1152,0,4.5844,0,2.6193e-05
2.2,5,0,1,5300,1,0.2,1300,19,7,35,128,0,1.6151,0,0.00014817
2.2,7,1,0,4300,10,0.9,4750,8,10,8,640,4.4591e-17,7.5631,0,3.1573e-05
2.2,9,1,0,2350,8,0.1,2150,677,10,5,128,0.028148,0.84556,0,3.2247e-05
2.2,9,1,1,1400,10,0.8,9350,68,1,3,384,0,1.4083,0,0.00012794
2.2,9,1,0,3350,1,0.6,3700,83,3,84,1344,4.639e-17,0.48128,0,2.7949e-05
2.2,8,1,1,8600,7,0.7,3750,33,1,95,3648,0,1.4266,0,0.00012913
2.2,6,1,1,1350,1,0,1000,677,10,12,576,0,1.4518,0,0.00013519
2.2,8,1,0,2300,5,0.5,8950,557,3,22,2816,0,1.4872,0,2.8835e-05
2.2,6,0,1,7500,10,0.7,1500,585,6,49,320,0,1.5192,0,0.00013807
2.2,3,0,1,4550,10,0.1,9850,25,6,28,5888,3.7183e-17,1.6998,0,0.00015444
2.2,6,1,0,9600,2,0.3,9800,232,5,16,3968,0,1.1953,0,3.3394e-05
2.2,1,1,0,3750,6,0.7,4100,23,9,8,1600,0,1.704,0,0.00011848
2.2,1,0,0,2900,2,0.7,9300,75,9,23,640,5.9237881907e-17,4222126.1008,0,469.12508666
2.2,6,1,1,1000,8,0.7,3500,416,1,76,5184,4.69930314005e-17,16888500.077,0,1876.49997818
2.2,3,1,0,900,4,0.5,9250,481,3,84,832,0,0.68028,0,4.9736e-05
2.2,3,1,1,2700,4,0.8,750,220,2,17,3456,0,1.6482,0,0.00014972
2.2,4,1,0,1650,4,0.6,1700,907,4,13,3200,3.23534749108e-17,45035997.1216,0,-5003.99954356
2.2,8,0,0,5550,7,0.8,2050,11,10,33,192,0,6.889,0,2.8671e-05
2.2,2,1,0,2900,8,0.5,700,12,2,5,384,4.4449e-17,1.3838,0,6.9465e-05
2.2,6,1,0,4950,7,0.7,7700,44,3,94,192,6.11041028667e-17,16888502.7439,0,1876.49987814
2.2,3,1,0,2250,1,0.7,2450,149,9,15,512,0,0.64634,0,5.6467e-05
2.2,4,0,0,3300,10,0.4,9200,711,9,52,2368,0,2.1155,0,4.1913e-05
2.2,7,1,1,3550,1,0.3,7100,255,3,6,384,0,1.448,0,0.00013148
2.2,4,0,0,8800,2,0,650,42,5,62,512,0,0.79435,0,5.2316e-05
2.2,1,1,1,2950,3,0.1,4850,268,4,17,7680,0,2.4034,0,0.00021841
2.2,6,1,1,3650,4,0.5,4050,181,2,41,1152,0,1.4689,0,0.00013338
2.2,7,1,0,3250,4,0.1,9700,614,5,5,7040,0,0.67511,0,3.1448e-05
2.2,5,0,1,900,6,0.4,8100,232,7,79,832,0,1.5472,0,0.00014063
2.2,9,1,0,8200,4,0.7,3400,27,8,26,3776,0,5.2076,0,2.8149e-05
2.2,6,0,0,2450,7,0.1,7250,31,1,61,128,0,0.7572,0,3.3084e-05
2.2,8,0,0,1750,4,0.3,3850,557,10,47,7360,0,0.80413,0,2.9924e-05
2.2,2,0,1,750,8,0.5,6350,326,1,83,4736,0,1.9141,0,0.00017339
2.2,4,0,1,1000,1,0.7,3600,19,5,14,448,4.4453e-17,1.617,0,0.00014692
2.2,10,1,1,4900,6,0.3,8400,232,8,68,128,0,1.3887,0,0.00012621
2.2,7,0,1,6150,7,0.8,2250,165,5,62,704,0,1.4998,0,0.00013624
2.2,3,0,1,7300,4,1,5650,436,7,89,2112,0,1.6955,0,0.00015408
2.2,6,0,0,7150,7,1,5650,75,2,39,384,0,8.3862,0,3.3064e-05
2.2,3,1,0,6600,9,0.9,2950,123,5,82,1344,3.5577e-17,4.7794,0,4.9806e-05
2.2,1,0,0,4300,2,0.6,600,190,6,84,3648,0,1.5586,0,0.00013563
2.2,6,0,1,600,2,0.3,9300,342,9,75,192,0,1.5196,0,0.00013804
2.2,6,0,0,1950,4,0.2,2700,83,3,36,2240,0,0.66197,0,3.3059e-05
2.2,8,1,1,4600,9,0.7,5950,11,10,97,2368,0,1.4265,0,0.00012948
2.2,6,1,1,1550,1,0.9,7100,268,3,20,2432,3.467e-17,1.4683,0,0.0001334
2.2,10,1,1,9250,2,0.2,5100,54,1,7,1088,0,1.3895,0,0.00012615
2.2,9,1,0,3000,4,0.2,1250,396,8,20,1856,3.42706979629e-17,50665496.7392,0,-5629.4995062
2.2,10,1,1,2800,5,0.5,8700,505,6,61,5632,0,1.3899,0,0.00012615
2.2,5,0,1,2050,7,0.4,7300,952,2,94,960,3.798717651238e-17,112589992.2321,0,-12509.99882433
2.2,7,0,0,9850,5,0,9100,87,1,34,768,0,0.81399,0,3.1229e-05
2.2,9,1,0,3400,5,0,4100,42,6,3,1536,0,0.483,0,2.7903e-05
2.2,9,0,0,3850,9,0.8,7950,907,2,88,1472,0,7.6114,0,2.7785e-05
2.2,5,0,1,5950,8,0.7,6400,181,3,23,576,0,1.5472,0,0.00014061
2.2,9,0,1,8700,10,0.6,5550,458,3,12,128,0,1.4608,0,0.00013271
2.2,4,0,0,650,1,0.2,7150,190,3,7,192,6.45731604995e-17,45035996.8976,0,-5003.99952798
2.2,1,0,0,4300,6,0.4,3300,30,9,48,7040,2.9832e-17,1.5745,0,0.00011693
2.2,6,1,0,1450,1,0.7,4650,530,4,28,2240,0,0.44206,0,3.6008e-05
2.2,10,0,1,4250,10,0.2,2000,36,9,55,192,0,1.4423,0,0.00013099
2.2,6,1,0,2000,8,0.5,4350,23,5,93,128,0,1.65,0,3.3434e-05
2.2,4,1,0,2600,4,0.4,6150,210,10,70,5632,0,0.86375,0,4.5174e-05
2.2,3,1,0,8800,7,0.8,4750,255,5,20,5632,0,4.3592,0,4.9738e-05
2.2,3,0,0,9550,7,0.1,8050,42,10,30,4544,4.4476e-17,1.2559,0,4.9347e-05
2.2,10,1,0,3450,4,0.5,9400,557,9,30,576,0,1.9803,0,2.6164e-05
2.2,8,1,0,950,2,0.4,7750,20,5,40,2368,0,0.4529,0,2.9171e-05
2.2,7,1,1,1500,9,0.7,8750,157,10,19,704,0,1.4341,0,0.00013304
2.2,6,0,1,750,9,0.8,2450,28,2,55,1664,0,1.5217,0,0.0001382
2.2,8,0,1,8450,1,1,1500,30,2,40,576,4.2425e-17,1.4712,0,0.00013372
2.2,7,0,1,5900,4,0.1,2300,823,3,44,192,0,1.4997,0,0.00013623
2.2,8,1,1,5500,7,0.9,6900,8,4,86,640,0,1.4206,0,0.00012906
2.2,4,1,0,7450,10,0.2,1800,614,8,79,256,0,2.1859,0,4.2414e-05
2.2,10,1,1,3300,1,0.8,4750,33,2,17,1088,6.6626e-17,1.3898,0,0.00012619
2.2,8,0,0,9200,7,0.6,8500,123,8,69,9600,2.8965e-17,8.8298,0,2.8928e-05
2.2,7,1,1,4400,7,0.2,6850,44,3,41,256,0,1.4481,0,0.00013153
2.2,9,1,0,3200,7,0.2,3100,49,6,23,1856,0,1.4724,0,2.8079e-05
2.2,10,1,1,9650,2,0,8200,21,4,60,128,0,1.3891,0,0.00012625
2.2,5,1,1,2150,6,0.5,5100,310,2,88,3328,0,1.4989,0,0.00013596
2.2,7,0,0,8000,1,0.9,9100,28,6,63,576,4.4626e-17,0.72643,0,3.1348e-05
2.2,8,1,1,6300,3,0.3,4850,68,6,59,448,0,1.4194,0,0.00012891
2.2,4,0,1,6950,8,0.6,5200,8,10,96,896,0,1.6198,0,0.00014711
2.2,8,1,1,500,3,0,2650,18,4,13,384,0,1.4192,0,0.00012889
2.2,6,0,1,4900,6,0.1,4050,557,1,34,8768,4.4483e-17,1.5248,0,0.00013809
2.2,3,1,1,1750,2,0.8,6950,157,10,3,448,0,1.6157,0,0.00015328
2.2,6,1,1,9600,7,0.3,8250,59,6,99,2944,0,1.4713,0,0.00013365
2.2,8,1,1,7800,1,0.4,7400,30,2,86,128,0,1.419,0,0.00012892
2.2,3,1,1,1900,4,0.3,4000,416,2,13,4352,5.6503e-17,1.6482,0,0.00014973
2.2,6,1,1,4850,1,0.1,1650,157,3,62,960,0,1.4686,0,0.00013338
2.2,6,1,1,3450,3,0.5,1300,784,10,22,3328,0,1.4522,0,0.00013517
2.2,8,1,1,9600,4,0.2,1650,436,7,48,448,0,1.4191,0,0.00012888
2.2,9,1,1,7800,8,0.7,9100,784,2,99,1536,0,1.4098,0,0.00012788
2.2,5,0,0,10000,1,0.7,3300,46,10,21,1024,0,0.73244,0,3.5655e-05
2.2,3,0,0,7400,8,0.1,5600,907,1,98,3456,0,1.162,0,4.9051e-05
2.2,3,1,1,7150,3,0.8,5900,40,4,29,2432,0,1.6489,0,0.00014983
2.2,1,0,0,8800,3,0.6,5050,15,10,4,1344,0,1.655,0,0.00011645
2.2,9,0,1,600,6,0.3,4150,51,4,35,256,0,1.4608,0,0.00013275
2.2,5,1,1,7400,8,0,4100,25,5,42,4352,0,1.5011,0,0.00013636
2.2,4,0,1,2750,3,0.1,3800,17,2,47,6144,0,1.6267,0,0.00014783
2.2,10,0,0,5650,9,0.6,6000,481,5,16,704,0,8.922,0,2.5933e-05
2.2,5,1,1,6050,2,0.3,6550,645,7,22,320,5.18713996285e-17,28147499.1676,0,-3127.49960523
2.2,7,1,0,2900,9,0.9,2100,310,4,67,4160,0,4.6872,0,3.1451e-05
2.2,6,1,1,9250,10,1,9550,31,2,80,1536,0,1.4707,0,0.00013359
2.2,1,1,0,8400,3,0.2,7500,10,9,94,1856,0,1.4538,0,0.00011884
2.2,5,0,0,8000,5,0.8,3750,342,5,20,6720,0,4.4492,0,3.5589e-05
2.2,3,1,0,6750,4,0.1,3200,17,7,1,4736,0,0.83937,0,4.9784e-05
2.2,8,1,0,2050,10,0,4350,210,10,10,7680,0,0.40049,0,3.0206e-05
2.2,2,0,1,1550,6,0.3,9000,46,10,94,384,0,1.9083,0,0.00017346
2.2,7,1,1,5350,8,0.5,4150,190,6,30,384,5.5398e-17,1.4481,0,0.00013149
2.2,10,0,0,6250,1,1,9250,907,5,19,128,0,0.71151,0,2.6005e-05
2.2,1,0,1,9100,1,0.6,3100,15,6,71,2688,4.4438e-17,2.5767,0,0.00023692
2.2,3,0,0,6400,3,0.5,6800,54,3,72,640,0,1.2556,0,4.9138e-05
2.2,8,0,1,4750,2,0,8900,96,5,39,2240,0,1.472,0,0.00013363
2.2,1,0,1,6950,3,0.2,550,585,4,19,2944,0,2.5998,0,0.00023959
2.2,1,0,0,9600,7,0,1950,9,2,64,2048,0,1.351,0,0.00011674
2.2,8,0,0,2200,4,0,3250,15,6,33,128,0,0.43603,0,2.8678e-05
2.2,10,0,1,4500,2,0.8,2550,31,9,57,128,0,1.4418,0,0.00013104
2.2,10,0,0,9800,6,1,7000,54,5,56,4160,0,15.617,0,2.62205e-05
2.2,6,1,0,2950,7,0.2,3850,17,2,29,704,4.4507e-17,1.0834,0,3.3437e-05
2.2,5,0,0,8200,8,1,7350,96,5,87,7360,0,9.3383,0,3.5938e-05
2.2,5,0,0,1100,9,0.8,7300,111,5,19,3968,0,1.7847,0,3.5606e-05
2.2,2,0,0,6300,6,0.8,5300,30,2,10,3648,0,2.3566,0,6.8469e-05
2.2,10,0,1,10000,5,0.9,7550,44,9,34,320,0,1.4424,0,0.00013096
2.2,6,1,0,7900,9,0.1,5250,784,2,5,1984,0,1.7335,0,3.3372e-05
2.2,8,0,0,6300,2,0.8,1350,9,2,75,2688,0,1.8436,0,2.9114e-05
2.2,5,1,1,6500,3,0,3400,1000,4,5,4544,0,1.4972,0,0.00013595
2.2,10,0,1,3600,7,0.6,9800,416,3,37,6144,6.78121430697e-17,70368745.6211,0,-4691.24948083
2.2,3,0,0,2300,7,0.7,4050,530,2,26,6720,0,1.4993,0,4.908e-05
2.2,2,0,1,3350,6,0.6,4600,746,8,58,128,0,1.9078,0,0.00017341
2.2,9,1,0,4500,6,0.3,7900,746,9,55,2112,4.7540148435e-17,3166595.7822,0,351.8437488
2.2,2,1,0,8200,4,0,5700,11,7,17,5376,0,0.86086,0,6.9709e-05
2.2,3,1,0,9500,10,0.7,8500,1000,3,77,256,0,5.8967,0,4.9747e-05
2.2,5,0,1,6050,3,1,2750,59,2,73,1984,0,1.5489,0,0.00014069
2.2,10,1,1,1300,1,0.3,3200,46,7,53,1344,4.478e-17,1.3904,0,0.00012626
2.2,1,1,1,1250,5,0.7,8400,38,2,43,192,0,2.4031,0,0.00021844
2.2,2,0,0,9600,8,0.2,6050,17,1,71,448,4.4453e-17,1.6856,0,6.8482e-05
2.2,3,0,0,7550,10,0.3,1900,157,2,83,320,0,2.4833,0,4.9083e-05
2.2,6,1,1,4800,1,0.3,7700,190,5,93,192,0,1.4684,0,0.00013337
2.2,2,1,0,9600,7,0.2,2850,135,7,65,448,0,1.5388,0,6.9423e-05
2.2,3,1,1,6950,6,0.7,3100,17,7,99,4160,0,1.6618,0,0.00015099
2.2,7,1,0,6800,7,0.7,8600,1000,4,84,704,0,6.3942,0,3.1514e-05
2.2,2,1,1,4250,8,0.2,3100,59,9,56,1088,0,1.8646,0,0.00016949
2.2,2,0,1,3000,6,0.8,9100,17,10,28,640,0,1.9086,0,0.00017348
2.2,7,0,1,7700,6,0.2,4000,295,4,21,448,0,1.5001,0,0.00013622
2.2,3,0,1,3900,5,0.9,5650,65,7,81,384,4.85832972864e-17,16888500.2983,0,-1876.49969064
2.2,6,1,0,6100,2,0.8,1450,19,5,51,128,0,1.4225,0,3.3435e-05
2.2,3,1,0,9150,7,0.7,1650,9,2,2,768,0,4.0349,0,4.9799e-05
2.2,6,0,1,2250,8,1,1750,49,6,78,9152,0,1.5281,0,0.00013884
2.2,1,0,0,3000,8,0.5,8550,645,5,72,128,0,1.6478,0,0.00011641
2.2,4,0,1,6050,1,0.5,7250,585,2,75,7040,2.90878570793e-17,90071994.1681,0,-10007.9990251
2.2,7,1,1,9250,4,0.1,5000,8,2,73,1152,0,1.4518,0,0.00013175
2.2,8,0,0,5800,9,0.7,8050,11,9,34,1152,4.927253343979e-17,180143993.7559,0,-20015.9983151
2.2,2,0,1,5450,10,0.7,4950,123,8,83,128,0,1.9079,0,0.00017342
2.2,4,1,0,8900,1,0.2,3750,42,3,4,448,0,0.66978,0,4.2399e-05
2.2,5,1,1,6300,2,1,900,13,3,58,1536,4.4527e-17,1.4995,0,0.00013625
2.2,10,0,0,1800,3,0.1,4100,481,2,32,1024,0,0.5255,0,2.5951e-05
2.2,2,1,0,4950,10,1,7650,14,2,91,640,0,3.396,0,6.9562e-05
2.2,7,1,0,1500,8,0.8,900,27,4,12,2816,7.14952472143e-17,78812995.5867,0,-8756.99924388
2.2,4,0,1,3000,2,0.8,5400,11,6,53,3776,0,1.6236,0,0.00014748
2.2,8,1,1,5150,7,0.3,3350,27,2,2,3648,3.1934e-17,1.4195,0,0.00012886
2.2,4,0,0,9400,2,0.5,8500,28,4,53,1856,0,1.2874,0,4.2076e-05
2.2,5,0,0,5050,9,0.1,1550,20,6,73,8384,0,1.1783,0,3.7668e-05
2.2,5,1,0,3500,10,0.3,2750,87,6,32,1472,9.21033747823e-17,28147499.5334,0,-3127.49970518
2.2,6,1,1,4550,9,0.9,1500,35,10,71,4160,0,1.4731,0,0.00013385
2.2,1,1,0,900,5,0.3,4400,784,9,35,1664,0,1.4347,0,0.00012902
2.2,7,1,1,2500,4,0.2,2000,51,2,53,1664,3.8656e-17,1.4492,0,0.00013161
2.2,4,1,0,1500,1,0,5250,557,2,73,768,0,0.57695,0,5.0811e-05
2.2,2,0,0,3200,5,0.8,1450,396,7,27,3328,3.61581596512e-17,11259000.4701,0,-1250.99982809
2.2,9,0,1,2200,1,0.2,4400,40,6,27,2112,0,1.462,0,0.00013278
2.2,6,1,0,9950,1,0,3500,135,3,30,5184,0,0.70865,0,3.3439e-05
2.2,4,1,0,3850,4,0.3,9300,36,6,52,7360,0,0.962,0,4.301e-05
2.2,3,1,0,8750,10,0.3,6050,12,9,33,2688,4.45e-17,2.7479,0,4.9985e-05
2.2,10,1,0,7450,8,0.8,4050,44,2,12,4544,3.2728e-17,12.7672,0,2.61787e-05
2.2,6,1,1,1950,6,0,3050,31,9,96,128,0,1.4684,0,0.00013344
2.2,9,0,0,1750,1,0.8,2850,377,2,97,1344,5.33988373622e-17,12666374.3663,0,1407.37491126
2.2,8,0,1,8250,10,0.6,7800,62,6,96,192,0,1.4712,0,0.00013365
2.2,5,1,1,7050,5,0.2,950,30,8,1,1408,0,1.4968,0,0.00013602
2.2,8,0,1,8350,3,0.8,2400,68,4,49,8384,0,1.475,0,0.00013389
2.2,3,0,0,4250,3,0.8,6300,557,1,13,320,5.9282838636e-17,4222125.9106,0,469.12501026
2.2,7,0,0,750,7,0.4,5550,135,1,31,9152,4.4608e-17,0.88462,0,3.1208e-05
2.2,9,0,0,6300,9,0.6,1900,46,2,66,3328,6.616e-17,8.6767,0,2.7905e-05
2.2,7,1,1,1050,7,0.1,2700,15,8,80,128,0,1.4482,0,0.00013159
2.2,7,1,1,6450,3,0.2,7300,268,7,41,1984,0,1.448,0,0.00013152
2.2,9,0,0,8750,10,0.7,1000,784,5,20,192,0,15.256,0,2.76845e-05
2.2,1,1,0,3050,3,0,1250,44,5,33,960,0,1.3355,0,0.00012011
2.2,9,0,0,5750,9,0.1,2900,62,8,12,3072,0,1.8843,0,2.7767e-05
2.2,4,1,1,7050,7,0.5,5550,210,1,91,448,0,1.5677,0,0.00014238
2.2,4,1,0,2450,7,0.4,3600,530,1,10,256,0,1.2022,0,4.2413e-05
2.2,6,1,0,4100,2,0.7,1150,396,4,3,8000,0,1.0054,0,3.3413e-05
2.2,7,0,1,4900,8,0.3,5500,377,10,51,5376,0,1.487,0,0.00013774
2.2,3,0,1,4000,8,0.5,8450,181,10,71,9600,0,1.6663,0,0.00015789
2.2,4,0,0,6850,3,0.3,1500,907,8,40,9984,0,1.1285,0,4.1913e-05
2.2,9,1,0,8150,9,0,9300,416,5,47,8000,0,0.72659,0,2.7897e-05
2.2,10,0,1,6850,7,0.4,4400,40,2,31,3456,0,1.4444,0,0.00013106
2.2,2,0,0,3450,2,0,4450,92,5,58,2112,0,0.80076,0,6.8498e-05
2.2,9,0,0,2400,6,0.3,5000,129,1,22,192,0,1.4866,0,2.7685e-05
2.2,8,0,0,3500,10,0.1,9850,87,6,35,1152,0,1.3378,0,2.869e-05
2.2,2,0,0,7050,1,0.6,4350,51,8,99,2816,0,0.87686,0,7.1479e-05
2.2,7,0,1,5750,7,0,4250,416,8,75,448,4.26534386936e-17,39406498.2396,0,-4378.49950151
2.2,2,0,1,3850,10,0.6,8550,26,9,27,3968,0,1.9104,0,0.00017364
2.2,3,0,1,7500,10,0.8,6850,33,4,15,448,0,1.6956,0,0.00015408
2.2,5,1,1,3150,1,0.3,4450,1000,10,74,4352,0,1.2856,0,0.00011678
2.2,5,1,1,3400,9,0,2450,79,4,41,768,0,1.497,0,0.00013601
2.2,9,0,0,2300,2,0.1,9850,8,9,15,1024,0,0.52064,0,2.7756e-05
2.2,10,0,0,9900,3,0,5850,142,10,38,576,0,0.9506,0,2.7041e-05
2.2,9,1,0,3250,4,0.4,1900,35,10,84,448,0,1.4899,0,2.8049e-05
2.2,2,0,1,8350,1,0.2,8300,27,5,18,192,0,1.9081,0,0.00017344
2.2,2,1,1,4800,1,0.1,2450,27,1,8,2560,0,1.8646,0,0.00016945
2.2,6,0,0,3300,9,0.1,2850,26,4,75,896,0,0.97859,0,3.3227e-05
2.2,3,1,0,4650,2,0.3,4950,142,3,76,1536,0,0.7486,0,4.9768e-05
2.2,7,1,1,1550,7,1,1350,12,8,83,256,0,1.4488,0,0.00013159
2.2,7,1,0,9200,10,0.3,1850,22,1,56,7680,0,5.7501,0,3.2146e-05
2.2,1,0,0,8650,9,0.2,500,111,9,68,512,0,1.8478,0,0.00012832
2.2,3,1,0,4500,5,0.8,6900,106,8,75,128,0,1.8724,0,4.9754e-05
2.2,7,1,0,3050,2,0.9,3550,26,10,22,1088,8.71826659762e-17,78812994.5041,0,-8756.99924383
2.2,6,0,0,1550,9,0.2,7200,106,9,45,3648,0,0.95855,0,3.3149e-05
2.2,7,1,1,5700,1,0,4750,12,8,87,1536,4.525e-17,1.4523,0,0.00013185
2.2,5,1,1,6750,3,0.8,650,96,4,12,320,0,1.4966,0,0.000136
2.2,6,0,0,2000,8,0.1,950,823,5,100,960,0,0.69475,0,3.3036e-05
2.2,2,1,1,5950,2,0.9,5350,10,5,32,192,0,1.8645,0,0.00016946
2.2,6,0,1,2000,8,0.1,6150,173,4,69,7040,0,1.5221,0,0.00013812
2.2,1,0,1,7350,5,0.9,5750,26,2,58,4736,0,2.4426,0,0.00022193
2.2,2,0,0,7300,6,0.7,1000,62,6,55,4928,0,2.3415,0,6.87e-05
2.2,4,1,0,9900,3,0.6,3300,416,8,54,2816,0,2.0655,0,4.2376e-05
2.2,9,0,0,2250,8,0.2,6400,200,2,49,256,0,1.3789,0,2.7733e-05
2.2,9,0,1,6950,1,0.8,3300,42,5,80,5376,4.4686e-17,1.4689,0,0.00013353
2.2,9,1,0,8400,2,0,1900,359,10,90,704,0,0.72838,0,2.906e-05
2.2,8,0,0,7450,1,0,4900,14,6,67,2112,0,0.72644,0,2.8979e-05
2.2,5,1,1,4100,1,0.1,6450,481,7,13,192,5.61716561515e-17,28147499.1677,0,-3127.49960523
2.2,10,1,1,6600,6,0.6,2500,9,3,46,9600,4.646523552581e-17,112589992.0928,0,-12509.99883741
2.2,2,0,1,7150,5,0.3,9300,557,8,81,1088,0,1.908,0,0.00017341
2.2,2,0,0,2350,6,0.6,5050,54,7,1,2944,0,1.2362,0,6.8407e-05
2.2,5,1,1,2700,6,0.9,4100,20,5,94,3776,0,1.5081,0,0.00013709
2.2,4,0,0,7350,6,0.2,6300,9,4,6,2240,0,1.5482,0,4.1928e-05
2.2,5,0,0,3050,1,0.4,1750,711,2,62,2432,5.0823e-17,0.52121,0,3.8291e-05
2.2,4,0,0,1250,7,0.3,1050,72,5,91,9152,0,0.7737,0,4.25e-05
2.2,1,1,1,7850,5,0,7150,8,8,45,128,0,2.4034,0,0.00021846
2.2,2,0,0,4200,9,0.4,1150,165,3,45,8384,0,1.5994,0,6.845e-05
2.2,1,0,0,8750,3,0.8,7400,416,2,11,5184,0,1.7624,0,0.00011641
2.2,9,0,0,2000,5,0.8,1300,135,7,6,256,0,2.1461,0,2.7736e-05
2.2,2,0,0,8900,5,0.5,3150,123,9,4,5184,0,1.9207,0,6.8428e-05
2.2,5,0,1,3050,9,0.9,3850,9,10,42,1280,0,1.5494,0,0.00014079
2.2,2,1,1,8000,5,0.5,5500,784,8,25,2048,0,1.8639,0,0.00016941
2.2,5,0,0,4050,8,0,5000,36,8,74,640,0,0.53071,0,3.5694e-05
2.2,7,1,0,5050,1,0,6050,117,9,54,192,5.1597e-17,0.54899,0,3.1525e-05
2.2,9,1,1,5050,4,0.7,5200,96,10,36,1728,0,1.3983,0,0.00012914
2.2,3,1,1,9200,4,0.5,2050,11,8,36,9984,4.4488e-17,1.6615,0,0.00015088
2.2,1,0,1,6200,7,1,4300,173,10,91,2560,0,2.3407,0,0.00023217
2.2,8,1,0,3650,5,0.4,6950,26,5,79,384,0,1.8355,0,2.8946e-05
2.2,4,0,0,4950,2,0.3,5700,952,9,66,7680,0,0.77836,0,4.1913e-05
2.2,4,1,1,9650,7,0.2,8200,51,9,35,256,0,1.567,0,0.00014243
2.2,6,1,1,9150,9,0.3,4600,92,10,72,576,5.2343341971e-17,8444250.7535,0,938.25005759
2.2,9,1,0,8850,5,1,3800,823,1,70,1152,0,9.9671,0,2.7915e-05
2.2,1,1,1,2900,10,0,9700,142,10,8,5888,0,2.3072,0,0.0002291
2.2,9,1,0,7950,4,0.5,1300,79,7,27,1088,0,3.8165,0,2.7922e-05
2.2,9,1,1,6000,8,1,3650,21,3,90,320,0,1.409,0,0.00012803
2.2,7,1,0,8000,10,0.6,9300,14,2,75,320,4.4507e-17,9.4033,0,3.1612e-05
2.2,8,0,1,5400,8,0.1,9850,68,5,24,512,0,1.471,0,0.00013365
2.2,3,1,0,1100,1,0.9,9450,1000,2,24,448,0,0.69325,0,6.3798e-05
2.2,4,0,1,1600,6,0.6,2300,23,4,75,640,0,1.6178,0,0.00014705
2.2,2,1,1,8350,2,0.4,1500,17,2,8,5632,0,1.8659,0,0.00016958
2.2,5,1,0,6200,9,0.9,8700,101,3,26,128,0,7.0209,0,3.6019e-05
2.2,3,1,1,4050,5,0.5,1950,255,4,64,256,0,1.6475,0,0.00014975
2.2,2,0,1,1750,7,0.9,6900,505,10,29,192,4.9009539984e-17,1407376.7434,0,156.3751658
2.2,7,0,1,3700,8,0.5,5400,149,8,29,128,0,1.4994,0,0.00013626
2.2,1,0,1,6900,2,0,4900,8,6,35,9984,4.4434e-17,2.4542,0,0.00022285
2.2,2,1,0,1450,5,0.8,8200,952,8,32,2240,0,1.0486,0,6.9404e-05
2.2,7,1,1,5700,7,0.7,7300,8,10,98,8384,0,1.4806,0,0.00013389
2.2,4,1,1,1500,2,0.3,4900,505,1,98,384,0,1.5676,0,0.00014239
2.2,2,1,0,3450,8,0.3,5600,96,9,39,320,0,1.2217,0,6.9427e-05
2.2,2,0,1,6500,5,0.3,5300,481,7,4,1088,3.8103018896e-17,1407376.7914,0,156.37516048
2.2,5,0,1,8200,9,0.5,7850,255,8,12,960,0,1.5472,0,0.0001406
2.2,4,1,1,3450,9,0.4,1350,44,5,68,512,0,1.5673,0,0.00014246
2.2,6,0,1,3850,3,0.3,5800,173,8,70,256,0,1.5192,0,0.00013809
2.2,8,1,0,6600,2,0.7,6850,823,8,7,1024,0,1.6865,0,2.891e-05
2.2,7,0,1,3500,4,0.4,8600,59,4,53,704,0,1.5001,0,0.00013627
2.2,6,1,0,5050,5,0.7,6700,75,2,54,704,0,2.992,0,3.3388e-05
2.2,5,0,1,4500,2,0,3700,823,1,59,320,0,1.5475,0,0.0001406
2.2,2,0,0,1850,3,1,9500,9,9,70,9600,8.9286e-17,1.0738,0,7.0382e-05
2.2,1,0,1,3400,10,0.7,3550,72,6,51,2432,0,2.437,0,0.00022151
2.2,1,0,0,3200,4,0.7,8550,530,5,11,320,0,1.5226,0,0.00011641
2.2,3,0,0,4050,7,0.7,9900,645,9,28,896,0,2.2774,0,4.9052e-05
2.2,6,0,1,4800,3,1,9850,16,7,12,3456,0,1.5212,0,0.0001382
2.2,8,1,1,8300,4,0.8,7800,38,7,65,128,0,1.4189,0,0.00012891
