Topology,car_cache,kinesis_ondemand,kinesis_efos,kinesis_records,kinesis_peak,fargate_vcpus,fargate_memorylevel,latency,cost,reliability,scalability
1.3,1,1,0,1400,0.7,10,3,4.32e-05,0.0052215,0,1.457e-07
1.3,1,1,0,500,0.4,8,1,5.28e-05,0.0082095,0,6.4947e-07
1.3,5,0,1,2250,0.4,2,3,0.000216,38.135,0,5.20301e-08
1.3,1,1,1,1200,0,4,1,0.0003984,0.016293,0,6.6532e-07
1.3,9,0,1,750,0.6,2,1,0.0003024,26.1223,0,8.81737e-08
1.3,6,0,1,1050,0,4,3,0,15.0188,0,-1.87907e-10
1.3,8,0,0,6550,0.5,2,1,0.000192,189.6011,0,8.690958e-08
1.3,1,1,0,700,0.6,2,3,7.2e-05,0.0037144,0,3.1305e-07
1.3,8,1,1,7150,0.5,8,3,0,0.011709,0,-2.5042e-10
1.3,9,1,1,9400,0.1,6,2,0,0.010667,0,-2.8186e-10
1.3,4,0,1,3800,0.9,2,3,5.76e-05,69.9522,0,5.26996e-08
1.3,7,0,0,550,0.9,4,2,0,18.0013,0,-2.18784e-10
1.3,6,1,0,750,0.4,4,3,0,0.0017165,0,-1.8791e-10
1.3,6,0,0,2350,0.2,4,3,0,40.5015,0,-1.87907e-10
1.3,5,0,1,9400,0.9,6,3,0,216.16,0,-1.563573e-10
1.3,3,0,0,3900,0.5,8,3,0,42.303,0,-9.37648e-11
1.3,6,0,0,600,0.5,14,2,0,12.9045,0,-1.87907e-10
1.3,9,0,0,950,0.8,2,1,0.0003024,37.201,0,8.81737e-08
1.3,4,1,1,1200,0.9,2,1,0.0002112,0.01072,0,1.8425e-07
1.3,1,0,1,7600,0.4,2,1,0.000744,25.5304,0,6.29054e-07
1.3,1,0,1,9400,0.1,2,3,7.2e-05,24.93,0,3.13045e-07
1.3,7,0,1,3250,0.6,2,3,0.0001344,87.9726,0,2.30047e-08
1.3,9,0,0,2700,0.1,14,1,0,64.2038,0,-2.8186e-10
1.3,3,0,1,950,0.8,4,2,4.32e-05,12.3114,0,8.52633e-08
1.3,3,0,0,1250,0.1,10,2,0,9.9032,0,-9.3765e-11
1.3,2,0,1,1050,0.1,2,1,0.0007968,5.4097,0,3.0301e-07
1.3,8,1,1,1700,0.6,4,2,0,0.01002,0,-2.5042e-10
1.3,2,0,1,850,0.6,8,1,4.8e-05,6.6099,0,2.6858e-07
1.3,9,1,1,4300,0.8,12,2,0,0.012609,0,-2.8186e-10
1.3,6,1,1,7400,0.2,2,2,8.64e-05,0.0097341,0,4.9691e-08
1.3,3,1,0,5000,0.8,6,1,0.0001008,0.00335,0,1.7567e-07
1.3,4,1,1,5650,0,4,1,9.6e-05,0.011006,0,1.4219e-07
1.3,1,0,0,3900,0.3,6,3,3.36e-05,12.3043,0,2.27535e-07
1.3,5,0,0,850,0.6,2,3,0.000216,16.201,0,5.20301e-08
1.3,2,1,0,3800,0.8,2,1,0.0007968,0.0040079,0,3.0301e-07
1.3,1,0,1,550,0.3,14,3,1.92e-05,1.8074,0,6.0133e-08
1.3,8,1,0,1550,0.8,8,1,0,0.0024192,0,-2.5042e-10
1.3,1,0,0,2550,1,14,3,1.92e-05,12.3057,0,6.01329e-08
1.3,1,0,1,1800,0.9,2,3,7.2e-05,8.1095,0,3.1305e-07
1.3,4,0,1,3700,0.3,2,3,5.76e-05,46.2448,0,5.26996e-08
1.3,9,0,1,2200,0.6,4,2,0,76.5637,0,-2.8186e-10
1.3,1,1,0,8600,1,2,3,7.2e-05,0.0037144,0,3.1305e-07
1.3,5,0,1,1500,0.2,6,3,0,21.6238,0,-1.56357e-10
1.3,1,0,1,750,0.2,2,3,7.2e-05,2.1056,0,3.1305e-07
1.3,6,1,1,1350,0.6,2,1,0.0002016,0.010151,0,1.1973e-07
1.3,3,1,0,850,0.6,6,1,0.0001008,0.00335,0,1.7567e-07
1.3,8,1,1,2700,0.2,16,2,0,0.013904,0,-2.5042e-10
1.3,4,1,1,1800,0.1,6,1,5.76e-05,0.011291,0,1.0867e-07
1.3,8,0,0,4550,0.9,2,2,0.0004224,167.4008,0,6.82607e-08
1.3,4,1,1,1900,0.1,12,3,0,0.0132,0,-1.2506e-10
1.3,6,0,0,2500,0.5,14,1,0,54.3038,0,-1.87907e-10
1.3,6,0,1,5000,0.6,12,3,0,115.899,0,-1.879068e-10
1.3,6,1,1,3150,0.1,8,1,2.88e-05,0.011006,0,1.2764e-08
1.3,7,1,0,1200,0.6,2,3,0.0001344,0.0010454,0,2.3005e-08
1.3,1,0,0,850,0.9,4,3,3.36e-05,3.9039,0,2.6899e-07
1.3,10,1,1,6150,0.9,2,2,0.000288,0.0094636,0,4.1756e-08
1.3,5,1,0,9700,1,16,1,0,0.0046124,0,-1.5636e-10
1.3,1,1,1,7400,0.6,2,3,7.2e-05,0.012214,0,3.1305e-07
1.3,1,1,1,3000,0.4,2,2,0.0003984,0.013189,0,3.8446e-07
1.3,7,0,0,2400,0.7,14,1,0,69.0038,0,-2.18784e-10
1.3,2,0,0,1550,0.1,4,3,2.88e-05,8.1023,0,9.5987e-08
1.3,6,1,1,5650,1,6,3,0,0.010963,0,-1.8791e-10
1.3,2,1,0,500,0.5,8,3,9.6e-06,0.0033267,0,1.4268e-08
1.3,6,1,1,6000,1,12,2,0,0.012608,0,-1.8791e-10
1.3,5,1,1,1650,0.7,2,1,0.00012,0.01037,0,1.3508e-07
1.3,9,1,0,950,0.7,14,3,0,0.0054481,0,-2.8186e-10
1.3,10,1,1,650,0.3,2,3,0,0.0094718,0,-3.1328e-10
1.3,10,0,0,3250,0.1,14,2,0,85.8045,0,-3.13283e-10
1.3,6,0,1,4150,0,4,3,0,59.7699,0,-1.87907e-10
1.3,3,0,0,750,0.9,6,1,0.0001008,10.2031,0,1.75673e-07
1.3,7,1,1,900,0.5,2,3,0.0001344,0.0095454,0,2.3005e-08
1.3,8,1,1,3350,0.4,2,1,0.000192,0.009866,0,8.691e-08
1.3,8,1,1,8100,0.1,2,1,0.000192,0.009866,0,8.691e-08
1.3,9,0,1,8350,0.3,4,1,0.0003888,235.423,0,6.729839e-08
1.3,3,1,0,2250,0.7,8,1,4.32e-05,0.0036462,0,1.4124e-07
1.3,10,1,0,550,0,6,3,0,0.002464,0,-3.1328e-10
1.3,5,1,1,850,0.6,6,3,0,0.010962,0,-1.5636e-10
1.3,7,1,0,10000,0.1,2,2,0.0002016,0.0011309,0,5.0952e-08
1.3,5,1,0,600,0.6,2,2,0.000312,0.0013632,0,8.9174e-08
1.3,4,1,0,1050,0,8,1,0.0002112,0.0030761,0,9.6482e-08
1.3,9,1,0,700,0.9,6,2,0,0.0021673,0,-2.8186e-10
1.3,6,1,0,3250,0.6,8,2,0,0.0028136,0,-1.8791e-10
1.3,6,1,0,1750,0.7,2,1,0.0002016,0.0016505,0,1.1973e-07
1.3,1,0,0,1500,0.6,2,1,0.000744,5.7075,0,6.2905e-07
1.3,2,1,0,600,1,6,1,6.72e-05,0.0045016,0,2.9997e-07
1.3,10,0,0,2500,0.4,14,2,0,84.3045,0,-3.13283e-10
1.3,1,1,1,4850,0.9,2,1,0.000744,0.016271,0,6.2905e-07
1.3,8,0,1,3900,0.2,10,2,0,90.3932,0,-2.50415e-10
1.3,7,1,1,650,0.7,12,1,0,0.012016,0,-2.1878e-10
1.3,2,0,0,1050,0.6,8,2,0.0001056,8.1034,0,9.7982e-08
1.3,9,0,1,2050,0.4,6,3,0,62.458,0,-2.8186e-10
1.3,10,0,0,2150,0.2,6,1,0,61.8016,0,-3.13283e-10
1.3,7,1,0,2200,0.7,2,2,0.0002016,0.0011309,0,5.0952e-08
1.3,4,0,0,3700,1,2,2,9.6e-05,71.7013,0,8.82216e-08
1.3,3,0,1,1050,0.2,4,2,4.32e-05,9.0111,0,8.5263e-08
1.3,5,0,0,7400,0.3,6,1,0.000216,115.8022,0,8.601327e-08
1.3,8,1,1,7400,0.1,12,1,0,0.012016,0,-2.5042e-10
1.3,1,1,1,1200,0,8,3,1.44e-05,0.013378,0,1.8727e-07
1.3,5,0,0,1150,0.6,2,1,0.00012,22.2016,0,1.35078e-07
1.3,2,1,0,6550,0.7,4,3,2.88e-05,0.0025508,0,9.5987e-08
1.3,2,1,0,2500,0.6,4,3,2.88e-05,0.0025508,0,9.5987e-08
1.3,9,1,1,1050,0.8,2,2,0.0003888,0.0095021,0,5.7303e-08
1.3,2,0,1,7400,0.7,6,2,2.88e-05,60.6506,0,1.23973e-07
1.3,7,1,1,950,0,2,2,0.0002016,0.0096309,0,5.0952e-08
1.3,8,0,1,5650,0.9,4,2,0,208.0531,0,-2.504152e-10
1.3,8,0,1,1150,0.8,14,2,0,39.9348,0,-2.50415e-10
1.3,8,0,0,2200,0.9,2,1,0.000192,81.0011,0,8.69096e-08
1.3,2,1,1,550,0.9,6,2,2.88e-05,0.011752,0,1.2397e-07
1.3,3,0,1,1150,0.2,8,2,1.44e-05,9.9126,0,1.3014e-08
1.3,6,1,1,750,0.5,4,2,2.88e-05,0.010071,0,8.7662e-09
1.3,10,1,0,4050,0.1,2,3,0,0.00097178,0,-3.1328e-10
1.3,10,1,0,10000,0.8,4,3,0,0.0017179,0,-3.1328e-10
1.3,5,0,1,4300,0.3,2,2,0.000312,67.5646,0,8.9174e-08
1.3,2,0,1,2650,0.9,12,1,2.88e-05,24.623,0,2.07932e-07
1.3,4,1,1,9150,0.2,2,3,5.76e-05,0.0098875,0,5.27e-08
1.3,5,1,1,800,0,4,1,0.000312,0.010655,0,1.2716e-07
1.3,2,1,1,5150,0.3,14,3,0,0.013946,0,-6.2507e-11
1.3,9,1,1,3350,0.3,2,1,0.0003024,0.0097676,0,8.8174e-08
1.3,3,0,1,650,0.3,2,1,0.000216,6.0083,0,2.482e-07
1.3,10,1,1,2350,0.8,2,3,0,0.0094718,0,-3.1328e-10
1.3,9,0,1,1000,0.5,2,2,0.0003888,32.7286,0,5.73033e-08
1.3,7,1,0,2400,0,2,1,0.0004368,0.0014863,0,1.2755e-07
1.3,5,1,0,500,0.3,6,2,0,0.0021659,0,-1.5636e-10
1.3,3,0,0,600,0.6,14,3,0,6.9052,0,-9.3765e-11
1.3,3,1,1,1350,0,6,2,0.0001296,0.011054,0,5.7462e-08
1.3,10,1,0,1050,1,2,2,0.000288,0.00096363,0,4.1756e-08
1.3,4,0,0,1050,1,6,3,0,20.4022,0,-1.25056e-10
1.3,10,1,0,6350,0,6,1,0,0.0018713,0,-3.1328e-10
1.3,10,0,0,6150,0.3,8,2,0,192.6026,0,-3.132825e-10
1.3,8,1,0,1450,0.7,4,1,0.0004224,0.0016512,0,8.3253e-08
1.3,7,1,0,8600,0.3,14,1,0,0.0040645,0,-2.1878e-10
1.3,5,1,0,550,0.3,8,3,0,0.0032084,0,-1.5636e-10
1.3,1,1,1,2650,0.3,4,3,3.36e-05,0.012602,0,2.6899e-07
1.3,5,1,0,6750,0.7,2,3,0.000216,0.0012237,0,5.203e-08
1.3,6,1,0,650,0.2,2,3,0.0002592,0.0011196,0,4.5192e-08
1.3,7,0,1,8850,0.8,10,1,0,269.9065,0,-2.187842e-10
1.3,5,0,1,700,0.8,8,2,0,15.014,0,-1.56357e-10
1.3,1,1,0,2250,0.8,2,2,0.0003984,0.0046892,0,3.8446e-07
1.3,8,0,1,550,0.3,6,3,0,13.8152,0,-2.50415e-10
1.3,9,0,0,1950,0.6,4,1,0.0003888,67.8013,0,6.72984e-08
1.3,6,1,1,1650,0.9,14,3,0,0.013947,0,-1.8791e-10
1.3,5,1,0,1750,0.9,2,3,0.000216,0.0012237,0,5.203e-08
1.3,6,0,0,5300,0.8,2,2,8.64e-05,138.601,0,4.969061e-08
1.3,10,0,0,3350,0.3,2,3,0,104.7007,0,-3.132825e-10
1.3,10,0,1,3350,0.9,2,3,0,154.3133,0,-3.132825e-10
1.3,3,1,1,1150,0.5,4,3,0.0001296,0.010514,0,4.7467e-08
1.3,1,1,0,1300,0.5,2,1,0.000744,0.0077707,0,6.2905e-07
1.3,6,1,0,2000,0.4,6,1,0.0002592,0.0021991,0,6.5182e-08
1.3,6,1,0,950,0.9,12,1,0,0.0035156,0,-1.8791e-10
1.3,1,0,1,600,0.3,2,1,0.000744,1.8093,0,6.2905e-07
1.3,1,0,0,1450,0.2,8,1,5.28e-05,4.208,0,6.4947e-07
1.3,10,1,1,950,0.6,10,1,0,0.011468,0,-3.1328e-10
1.3,9,1,1,2000,0.1,6,1,0,0.010371,0,-2.8186e-10
1.3,1,0,0,1600,0.2,2,3,7.2e-05,4.5035,0,3.1305e-07
1.3,5,1,1,800,0.3,16,2,0,0.013903,0,-1.5636e-10
1.3,4,0,0,1300,0.6,2,3,5.76e-05,20.1012,0,5.26996e-08
1.3,8,1,1,1050,0,12,1,0,0.012016,0,-2.5042e-10
1.3,1,1,0,1300,0.7,14,3,1.92e-05,0.0059676,0,6.0133e-08
1.3,7,1,1,3700,0.6,2,1,0.0004368,0.0099863,0,1.2755e-07
1.3,8,1,1,3450,0.9,2,3,3.84e-05,0.0095009,0,7.3323e-09
1.3,5,1,1,850,1,2,3,0.000216,0.0097237,0,5.203e-08
1.3,4,0,1,1950,0.4,8,1,0.0002112,26.1263,0,9.64824e-08
1.3,9,0,1,10000,1,6,1,0,436.51,0,-2.818602e-10
1.3,8,0,0,1050,0,6,1,3.84e-05,20.1017,0,1.13303e-08
1.3,10,0,0,1450,0.2,4,1,0.000288,41.7013,0,4.87529e-08
1.3,1,0,1,3000,0.9,4,3,3.36e-05,13.814,0,2.68986e-07
1.3,5,0,0,500,0.4,12,3,0,8.4045,0,-1.5636e-10
1.3,9,0,0,1550,0.1,6,1,0,36.9016,0,-2.8186e-10
1.3,6,0,1,5000,0.5,14,3,0,108.6978,0,-1.879068e-10
1.3,8,0,1,4400,0.6,4,1,0.0004224,136.3125,0,8.325329e-08
1.3,2,0,0,3250,0.1,2,2,0.0001056,17.1024,0,2.01555e-07
1.3,10,1,0,1700,0.1,6,1,0,0.0018713,0,-3.1328e-10
1.3,6,1,0,1250,0.3,4,1,8.64e-05,0.0019358,0,7.7677e-08
1.3,9,1,0,3450,0.5,2,1,0.0003024,0.0012676,0,8.8174e-08
1.3,3,0,0,8100,0.1,2,3,0.0001008,64.2014,0,8.57173e-08
1.3,6,1,1,3700,0.1,8,3,0,0.011709,0,-1.8791e-10
1.3,6,0,0,2650,0.3,6,1,0.0002592,49.502,0,6.51825e-08
1.3,8,0,0,1600,0.8,2,3,3.84e-05,55.5008,0,7.3323e-09
1.3,3,1,1,2050,1,4,3,0.0001296,0.010514,0,4.7467e-08
1.3,8,0,0,5650,0.1,2,1,0.000192,119.4011,0,8.690958e-08
1.3,3,1,0,7400,0.3,2,2,0.0001008,0.0019063,0,1.2619e-07
1.3,10,1,0,1950,0.6,16,3,0,0.0061946,0,-3.1328e-10
1.3,5,1,0,700,1,2,2,0.000312,0.0013632,0,8.9174e-08
1.3,6,1,1,2350,0.8,2,1,0.0002016,0.010151,0,1.1973e-07
1.3,8,0,1,700,0.8,6,2,0,24.6204,0,-2.50415e-10
1.3,3,1,0,1300,1,4,1,0.0001008,0.0030757,0,2.0615e-07
1.3,5,0,1,6000,0.2,8,1,0.000144,86.789,0,4.9976e-08
1.3,7,0,0,1900,0.6,2,2,0.0002016,51.3009,0,5.09516e-08
1.3,10,0,0,4300,1,2,2,0.000288,208.5007,0,4.175635e-08
1.3,7,1,0,2650,0.3,10,3,0,0.0039552,0,-2.1878e-10
1.3,1,1,0,4400,0.9,6,2,3.36e-05,0.0052718,0,3.4895e-07
1.3,1,1,0,500,0.3,2,2,0.0003984,0.0046892,0,3.8446e-07
1.3,9,1,1,1050,1,2,2,0.0003888,0.0095021,0,5.7303e-08
1.3,2,0,0,1800,0.9,8,1,4.8e-05,16.5046,0,2.68577e-07
1.3,3,1,0,6000,0.7,4,2,4.32e-05,0.0022429,0,8.5263e-08
1.3,9,1,0,600,0.3,6,1,0,0.001871,0,-2.8186e-10
1.3,9,0,0,950,1,2,2,0.0003888,41.4008,0,5.73033e-08
1.3,8,0,1,4150,0.7,2,3,3.84e-05,136.6078,0,7.332301e-09
1.3,6,1,1,4850,1,2,1,0.0002016,0.010151,0,1.1973e-07
1.3,9,0,0,2700,0.3,12,1,0,76.2033,0,-2.8186e-10
1.3,5,0,1,8850,0.5,4,3,0,160.338,0,-1.563573e-10
1.3,5,0,0,4850,0.6,10,1,0,93.6028,0,5.9387e-09
1.3,9,1,0,1300,0.1,4,3,0,0.0017175,0,-2.8186e-10
1.3,2,0,1,600,0.3,12,2,9.6e-06,3.6075,0,1.8266e-08
1.3,10,0,1,4700,0.3,2,2,0.000288,147.1393,0,4.175635e-08
1.3,3,1,1,550,0.9,2,3,0.0001008,0.010141,0,8.5717e-08
1.3,5,1,0,4700,0.1,4,3,0,0.0017162,0,-1.5636e-10
1.3,9,1,0,7150,0.9,8,2,0,0.0028147,0,-2.8186e-10
1.3,4,1,1,4550,0.5,10,3,0,0.012454,0,-1.2506e-10
1.3,9,0,0,4550,0.4,4,1,0.0003888,138.3013,0,6.729839e-08
1.3,5,1,0,800,0.8,2,2,0.000312,0.0013632,0,8.9174e-08
1.3,5,1,1,1100,0.2,4,2,0.000144,0.0102,0,3.5983e-08
1.3,7,0,1,950,0.8,2,1,0.0004368,29.1232,0,1.2755e-07
1.3,6,0,1,4850,0.9,8,3,0,133.9007,0,-1.879068e-10
1.3,2,1,0,4550,1,4,3,2.88e-05,0.0025508,0,9.5987e-08
1.3,3,0,1,6150,0.8,6,3,0,80.4629,0,-9.37648e-11
1.3,2,0,1,1700,1,16,2,0,16.5168,0,-6.25073e-11
1.3,8,1,0,9150,0.6,12,2,0,0.004109,0,-2.5042e-10
1.3,9,1,1,6950,0.1,4,2,0,0.01002,0,-2.8186e-10
1.3,1,1,1,600,0.1,2,3,7.2e-05,0.012214,0,3.1305e-07
1.3,6,0,0,5800,0.9,2,2,8.64e-05,160.201,0,4.969061e-08
1.3,5,1,0,950,0.4,4,1,0.000312,0.0021549,0,1.2716e-07
1.3,5,0,1,4300,0.8,10,1,0,93.6735,0,5.9387e-09
1.3,9,1,1,650,0.1,4,3,0,0.010218,0,-2.8186e-10
1.3,9,0,0,6550,0.7,14,1,0,242.4038,0,-2.818602e-10
1.3,9,1,1,5800,1,6,2,0,0.010667,0,-2.8186e-10
1.3,2,0,1,900,0.7,2,2,0.0001056,7.2081,0,2.0156e-07
1.3,3,1,1,8600,0.6,2,1,0.000216,0.01129,0,2.482e-07
1.3,5,0,1,2400,0,8,2,0,28.8356,0,-1.56357e-10
1.3,3,1,0,2250,0.4,6,2,0.0001296,0.0025537,0,5.7462e-08
1.3,2,1,0,500,0.4,12,1,2.88e-05,0.0053574,0,2.0793e-07
1.3,8,1,0,4700,0.7,2,1,0.000192,0.001366,0,8.691e-08
1.3,7,1,1,3050,0.5,16,2,0,0.013903,0,-2.1878e-10
1.3,6,1,1,1250,0.7,2,3,0.0002592,0.0096196,0,4.5192e-08
1.3,4,1,1,1050,0.1,6,3,0,0.010962,0,-1.2506e-10
1.3,2,1,0,4400,0.9,4,1,0.0001056,0.0042164,0,3.3349e-07
1.3,10,1,0,700,0.5,2,2,0.000288,0.00096363,0,4.1756e-08
1.3,7,0,1,2800,0.8,2,1,0.0004368,85.2657,0,1.2755e-07
1.3,4,1,0,6150,0.3,6,2,1.92e-05,0.0022433,0,1.0639e-08
1.3,1,1,0,1150,0,2,1,0.000744,0.0077707,0,6.2905e-07
1.3,4,0,0,2900,0.5,10,1,0.0001152,42.0031,0,5.53404e-08
1.3,10,0,1,650,0.3,2,2,0.000288,20.4199,0,4.17563e-08
1.3,5,1,0,1150,0.2,10,3,0,0.0039545,0,-1.5636e-10
1.3,4,1,1,1550,0.8,2,1,0.0002112,0.01072,0,1.8425e-07
1.3,4,1,1,6550,0,8,3,0,0.011708,0,-1.2506e-10
1.3,2,1,0,2700,0.9,12,3,0,0.0046996,0,-6.2507e-11
1.3,9,1,0,3350,0,2,1,0.0003024,0.0012676,0,8.8174e-08
1.3,4,0,0,650,0.5,4,2,0.0002112,9.3017,0,6.6497e-08
1.3,10,0,0,700,0.9,2,3,0,32.1007,0,-3.13283e-10
1.3,1,0,1,1050,0.3,6,3,3.36e-05,3.3074,0,2.2754e-07
1.3,9,0,1,8350,0.1,2,3,0,198.8122,0,-2.818602e-10
1.3,6,0,0,500,0,4,2,2.88e-05,7.2013,0,8.7662e-09
1.3,6,0,1,5300,0.1,2,1,0.0002016,84.0909,0,1.19733e-07
1.3,7,1,1,1000,0.7,8,1,0,0.010919,0,-2.1878e-10
1.3,5,1,1,5650,0.7,4,3,0,0.010216,0,-1.5636e-10
1.3,1,0,0,550,0.1,2,1,0.000744,1.5075,0,6.2905e-07
1.3,8,1,1,4050,0.1,2,3,3.84e-05,0.0095009,0,7.3323e-09
1.3,9,1,0,6550,0.6,2,3,0,0.00097143,0,-2.8186e-10
1.3,6,0,0,3800,0.1,4,2,2.88e-05,60.3013,0,8.76617e-09
1.3,10,1,0,3150,0.8,4,3,0,0.0017179,0,-3.1328e-10
1.3,7,0,1,9700,0.2,6,3,0,196.0979,0,-2.187842e-10
1.3,6,1,0,700,0.8,2,3,0.0002592,0.0011196,0,4.5192e-08
1.3,5,0,0,900,1,2,1,0.00012,21.9016,0,1.35078e-07
1.3,9,1,1,3000,0.2,6,3,0,0.010964,0,-2.8186e-10
1.3,10,1,1,6950,0.1,2,3,0,0.0094718,0,-3.1328e-10
1.3,5,0,1,1750,0.6,14,2,0,33.9321,0,-1.56357e-10
1.3,5,0,0,3900,0.6,2,1,0.00012,75.6016,0,1.35078e-07
1.3,9,1,0,1350,0.9,8,2,0,0.0028147,0,-2.8186e-10
1.3,1,1,1,950,0,14,2,2.88e-05,0.015066,0,2.0456e-07
1.3,4,1,1,550,0.6,12,2,0,0.012608,0,-1.2506e-10
1.3,10,0,1,1150,0.2,6,3,0,33.0353,0,-3.13283e-10
1.3,2,1,0,6750,0.6,4,2,4.8e-05,0.0029158,0,1.6063e-07
1.3,1,0,0,1400,0.6,2,2,0.0003984,5.4045,0,3.8446e-07
1.3,4,1,0,2800,0.2,8,2,0,0.0028129,0,-1.2506e-10
1.3,5,1,1,5450,0,2,2,0.000312,0.0098632,0,8.9174e-08
1.3,8,1,0,1200,0,6,1,3.84e-05,0.0019365,0,1.133e-08
1.3,2,0,0,8600,0.5,2,3,6.72e-05,62.1019,0,1.40046e-07
1.3,3,0,1,3250,0.4,4,3,0.0001296,32.7312,0,4.74667e-08
1.3,4,0,0,800,0.7,4,3,1.92e-05,13.2016,0,8.64038e-09
1.3,10,0,1,7150,0.2,2,2,0.000288,206.3067,0,4.175635e-08
1.3,1,1,1,1450,0.8,2,1,0.000744,0.016271,0,6.2905e-07
1.3,10,1,1,700,0.6,2,2,0.000288,0.0094636,0,4.1756e-08
1.3,10,0,1,9150,0.6,2,1,0.000624,353.6895,0,1.153425e-07
1.3,5,0,0,1550,1,2,3,0.000216,37.501,0,5.20301e-08
1.3,1,0,1,3900,0.1,2,3,7.2e-05,10.2144,0,3.13045e-07
1.3,2,0,0,4300,0.7,4,1,0.0001056,35.404,0,3.3349e-07
1.3,5,0,0,700,0.4,2,1,0.00012,11.7016,0,1.35078e-07
1.3,6,1,1,1350,0.1,10,1,0,0.011467,0,-1.8791e-10
1.3,7,0,1,2050,0.8,2,2,0.0002016,62.7482,0,5.09516e-08
1.3,5,0,1,900,0.4,2,2,0.000312,15.0147,0,8.9174e-08
1.3,10,0,0,1600,0,6,3,0,38.4022,0,-3.13283e-10
1.3,2,1,0,1100,0.9,2,2,0.0001056,0.0025792,0,2.0156e-07
1.3,2,0,0,6950,0.6,4,3,2.88e-05,53.7023,0,9.59869e-08
1.3,4,1,0,600,0.4,6,2,1.92e-05,0.0022433,0,1.0639e-08
1.3,10,1,1,2900,0.1,8,3,0,0.01171,0,-3.1328e-10
1.3,8,0,0,7850,0,8,2,0,150.6026,0,-2.504152e-10
1.3,10,0,0,750,0.5,2,3,0,27.0007,0,-3.13283e-10
1.3,3,1,0,2350,0.4,2,1,0.000216,0.0027905,0,2.482e-07
1.3,10,1,1,950,0.5,14,1,0,0.012566,0,-3.1328e-10
1.3,1,1,0,1800,0.5,6,2,3.36e-05,0.0052718,0,3.4895e-07
1.3,4,0,0,9400,0.1,6,2,1.92e-05,99.302,0,1.06394e-08
1.3,3,0,0,4550,0.5,10,1,0.0001296,49.5037,0,1.17922e-07
1.3,10,1,0,4550,0.4,6,1,0,0.0018713,0,-3.1328e-10
1.3,4,0,0,4400,0.8,2,2,9.6e-05,76.5013,0,8.82216e-08
1.3,10,1,1,4700,0.5,2,3,0,0.0094718,0,-3.1328e-10
1.3,3,1,0,6950,0.1,12,2,0,0.0041073,0,-9.3765e-11
1.3,3,1,0,6150,0.4,2,3,0.0001008,0.0016409,0,8.5717e-08
1.3,10,1,1,850,0.2,2,1,0.000624,0.0096911,0,1.1534e-07
1.3,10,1,1,2650,0,4,1,0.000288,0.0099764,0,4.8753e-08
1.3,8,1,1,1250,0.1,2,1,0.000192,0.009866,0,8.691e-08
1.3,9,0,0,700,0.4,2,1,0.0003024,21.301,0,8.81737e-08
1.3,5,0,1,1150,0.5,2,1,0.00012,20.7194,0,1.35078e-07
1.3,9,1,1,1350,1,16,2,0,0.013904,0,-2.8186e-10
1.3,8,1,1,800,0.6,14,2,0,0.013256,0,-2.5042e-10
1.3,3,0,1,550,1,2,2,0.0001008,7.8073,0,1.2619e-07
1.3,4,1,0,3050,0.2,2,2,9.6e-05,0.0015701,0,8.8222e-08
1.3,7,1,0,7400,0.1,8,1,0,0.0024189,0,-2.1878e-10
1.3,9,1,0,5150,0.7,4,1,0.0003888,0.0015419,0,6.7298e-08
1.3,9,0,1,5800,0.9,2,1,0.0003024,240.1763,0,8.81737e-08
1.3,1,0,1,10000,0.3,8,1,5.28e-05,31.2375,0,6.49474e-07
1.3,7,1,0,5800,0.8,2,3,0.0001344,0.0010454,0,2.3005e-08
1.3,6,1,0,1450,1,2,2,8.64e-05,0.0012341,0,4.9691e-08
1.3,10,0,1,3250,1,2,2,0.000288,157.6121,0,4.175635e-08
1.3,4,0,1,750,0.9,2,1,0.0002112,13.8121,0,1.84251e-07
1.3,2,1,1,2000,0.9,4,1,0.0001056,0.012716,0,3.3349e-07
1.3,6,0,1,2500,1,10,1,0,72.6541,0,-1.87907e-10
1.3,1,1,1,4700,0.7,2,1,0.000744,0.016271,0,6.2905e-07
1.3,6,1,0,1150,0,6,1,0.0002592,0.0021991,0,6.5182e-08
1.3,4,0,0,1450,0.5,2,2,9.6e-05,21.0013,0,8.82216e-08
1.3,8,0,0,1950,1,4,1,0.0004224,75.9014,0,8.32533e-08
1.3,1,1,1,3800,0.3,2,1,0.000744,0.016271,0,6.2905e-07
1.3,9,0,0,3900,0.2,2,1,0.0003024,101.401,0,8.81737e-08
1.3,10,0,1,1000,0.5,12,1,0,36.3342,0,-3.13283e-10
1.3,8,0,0,7600,0.9,12,3,0,279.6045,0,-2.504152e-10
1.3,5,1,1,1250,0.6,4,3,0,0.010216,0,-1.5636e-10
1.3,5,1,1,7150,0.1,4,1,0.000312,0.010655,0,1.2716e-07
1.3,10,0,0,1600,0.9,6,2,0,73.5019,0,-3.13283e-10
1.3,1,1,0,1300,0.5,2,1,0.000744,0.0077707,0,6.2905e-07
1.3,7,0,0,3350,0.9,12,3,0,107.7045,0,-2.187842e-10
1.3,10,1,0,1950,0.5,4,2,0,0.0015203,0,-3.1328e-10
1.3,8,1,0,6350,0.4,8,3,0,0.0032094,0,-2.5042e-10
1.3,2,0,0,6950,0.2,2,1,0.0007968,39.9038,0,3.03013e-07
1.3,8,0,1,3150,0.3,8,3,0,78.9773,0,-2.50415e-10
